"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
200363	67435	10241.9	363.044	158.814	158814	287.455	6961.18	6497.11	77965.3	0.0475712	66000
220403	671867	1407.55	924.357	70.1874	70187.4	177.927	8833.94	8245.01	98940.1	0.0377155	66000
193274	53615.5	11346.3	322.822	181.027	181027	295.934	6746.39	6296.63	75559.5	0.0489499	66000
200001	568539	1689.65	830.357	72.0194	72019.4	181.342	8711.36	8130.61	97567.3	0.0382544	66000
172469	4477.91	20317.9	49.4297	437.668	437668	286.08	4493.43	4193.86	50326.4	0.0669102	66000
193291	53647.6	11343.5	322.926	180.962	180962	295.915	6746.98	6297.18	75566.2	0.048946	66000
186814	39439.6	12770.1	270.377	218.879	218879	302.824	6423.8	5995.55	71946.6	0.0511275	66000
191974	51054.4	11579.8	314.352	186.459	186459	297.402	6697.38	6250.89	75010.6	0.0492724	66000
204548	594612	1608.46	853.747	71.4864	71486.4	180.342	8745.06	8162.06	97944.7	0.0381049	66000
200695	572688	1676.18	834.059	71.9306	71930.6	181.175	8716.87	8135.75	97629	0.0382299	66000
206058	602767	1584.66	861.12	71.331	71331	180.052	8755.17	8171.49	98057.9	0.0380603	66000
208395	85115.5	9125.77	404.792	141	141000	276.76	7156.99	6679.86	80158.3	0.0463628	66000
194901	276085	3817.51	608.065	87.2294	87229.4	209.83	8087.9	7548.7	90584.4	0.0412095	66000
182804	5413.36	19023.7	56.2055	415.425	415425	290.49	4767.03	4449.23	53390.7	0.0644003	66000
216555	654560	1448.26	908.42	70.4482	70448.2	178.409	8815.25	8227.56	98730.8	0.0377968	66000
197330	551902	1745.96	815.602	72.3916	72391.6	182.043	8688.67	8109.42	97313.1	0.0383556	66000
200711	572780	1675.88	834.14	71.9287	71928.7	181.172	8716.99	8135.86	97630.3	0.0382293	66000
179552	5077.75	19431.8	53.7892	423.124	423124	289.072	4677.35	4365.53	52386.3	0.0652143	66000
206046	225865	4661.73	575.111	93.9089	93908.9	221.435	7913.13	7385.59	88627.1	0.0421061	66000
197861	261539	4038.3	598.854	88.9368	88936.8	212.873	8039.87	7503.88	90046.6	0.0414528	66000
203067	586384	1633.22	846.334	71.6485	71648.5	180.646	8734.66	8152.35	97828.2	0.0381509	66000
202379	582480	1645.23	842.827	71.7273	71727.3	180.794	8729.65	8147.68	97772.1	0.0381731	66000
191071	297857	3518.92	621.761	84.9611	84961.1	205.716	8156.08	7612.34	91348.1	0.0408681	66000
194660	277337	3799.34	608.853	87.0901	87090.1	209.579	8091.94	7552.47	90629.7	0.0411892	66000
206233	79946.7	9424.33	393.475	145.395	145395	279.798	7106.15	6632.4	79588.8	0.0466722	66000
241578	756301	1234.77	1002.47	69.0955	69095.5	175.928	8917.53	8323.03	99876.3	0.0373555	66000
178163	4947.85	19605.3	52.8509	426.196	426196	288.476	4640.18	4330.84	51970.1	0.0655542	66000
208101	84387.6	9166.61	403.238	141.587	141587	277.182	7150.09	6673.42	80081	0.0464046	66000
211992	632973	1502.25	888.62	70.796	70796	179.054	8791.02	8204.95	98459.4	0.0379027	66000
218280	121614	7456.58	469.808	120.128	120128	257.872	7430.65	6935.27	83223.3	0.0447488	66000
199613	566194	1697.36	828.269	72.0702	72070.2	181.438	8708.22	8127.68	97532.1	0.0382684	66000
215918	651617	1455.41	905.714	70.4941	70494.1	178.494	8812.01	8224.54	98694.5	0.037811	66000
195406	57746.2	10990.1	335.742	173.265	173265	293.463	6818.57	6364	76368	0.0484803	66000
214817	646481	1468.03	900.998	70.5753	70575.3	178.644	8806.31	8219.22	98630.6	0.0378358	66000
200460	67629.5	10228	363.555	158.567	158567	287.334	6963.73	6499.48	77993.8	0.0475552	66000
231827	719396	1305.64	968.298	69.5403	69540.3	176.738	8882.36	8290.2	99482.4	0.0375063	66000
187056	468068	2100.94	744.104	74.7813	74781.3	186.572	8556.76	7986.31	95835.7	0.0389532	66000
191644	50393.8	11641.6	312.106	187.946	187946	297.77	6684.16	6238.55	74862.5	0.0493599	66000
198950	64629.2	10447	355.523	162.546	162546	289.204	6923.18	6461.64	77539.7	0.047811	66000
199466	65648.5	10371.4	358.289	161.153	161153	288.569	6937.27	6474.78	77697.4	0.047722	66000
216487	111346	7864.43	453.746	124.74	124740	262.748	7364.61	6873.63	82483.6	0.0451305	66000
200547	67803.8	10215.6	364.012	158.347	158347	287.225	6966.01	6501.61	78019.3	0.0475409	66000
204433	75919.1	9671.77	384.182	149.229	149229	282.223	7063.25	6592.37	79108.4	0.0469356	66000
204703	595455	1605.97	854.508	71.4701	71470.1	180.312	8746.12	8163.04	97956.5	0.0381003	66000
202883	72600.5	9886.42	376.181	152.709	152709	284.253	7025.39	6557.03	78684.4	0.0471699	66000
205527	78342.8	9521.23	389.827	146.875	146875	280.758	7089.44	6616.81	79401.7	0.0467746	66000
198418	558822	1722.08	821.721	72.2335	72233.5	181.745	8698.23	8118.35	97420.1	0.0383129	66000
198773	561035	1714.58	823.683	72.1839	72183.9	181.652	8701.25	8121.16	97454	0.0382994	66000
223363	684699	1378.69	936.201	70.0033	70003.3	177.587	8847.41	8257.58	99090.9	0.0376571	66000
208379	85075.4	9128.01	404.707	141.032	141032	276.783	7156.61	6679.5	80154	0.0463651	66000
224799	690783	1365.37	941.822	69.9186	69918.6	177.431	8853.68	8263.44	99161.3	0.0376299	66000
190304	500171	1948.75	770.827	73.7479	73747.9	184.609	8611.11	8037.04	96444.5	0.038705	66000
208286	614434	1551.8	871.709	71.1171	71117.1	179.652	8769.3	8184.68	98216.2	0.037998	66000
211733	201444	5165.69	556.833	98.1113	98111.3	228.289	7818.17	7296.95	87563.5	0.0426065	66000
214066	101596	8291.25	437.009	129.874	129874	267.682	7295.23	6808.88	81706.5	0.0455368	66000
194807	56590.2	11087.3	332.213	175.324	175324	294.164	6799.16	6345.88	76150.6	0.0486059	66000
184230	422736	2361.58	708.151	76.5795	76579.5	189.995	8470.2	7905.52	94866.3	0.039354	66000
169677	4276.68	20669.6	47.9454	442.711	442711	284.929	4424.35	4129.39	49552.7	0.0675559	66000
201933	579919	1653.21	840.529	71.7797	71779.7	180.892	8726.34	8144.58	97735	0.0381878	66000
188239	20810	15017	170.013	298.244	298244	303.451	5811.92	5424.46	65093.5	0.0556223	66000
186527	38597.5	12865	266.758	221.816	221816	303.099	6400.22	5973.54	71682.4	0.0512918	66000
203830	74613.1	9755.03	381.072	150.562	150562	283.019	7048.64	6578.73	78944.8	0.0470259	66000
212550	197709	5249.08	553.813	98.8243	98824.3	229.415	7802.96	7282.76	87393.2	0.0426875	66000
204566	232085	4543.97	579.441	92.9515	92951.5	219.823	7936.2	7407.12	88885.4	0.041986	66000
176463	4797.74	19817.8	51.7634	429.805	429805	287.753	4595.44	4289.08	51469	0.0659653	66000
188137	42854.4	12397.1	284.391	207.839	207839	301.514	6513.97	6079.7	72956.4	0.0505057	66000
191707	50520.6	11629.7	312.539	187.658	187658	297.699	6686.71	6240.93	74891.2	0.0493429	66000
181800	5304.55	19150	55.4229	417.881	417881	290.048	4738.93	4423	53076	0.0646545	66000
161220	3751	21750.5	43.9772	456.044	456044	281.533	4224.94	3943.28	47319.4	0.0694439	66000
171029	4372.1	20499	48.6511	440.312	440312	285.484	4457.59	4160.41	49925	0.0672446	66000
208541	615742	1548.2	872.899	71.0937	71093.7	179.609	8770.87	8186.14	98233.7	0.0379911	66000
226900	699534	1346.61	949.914	69.7994	69799.4	177.213	8862.6	8271.76	99261.1	0.0375914	66000
190901	505249	1926.72	775.135	73.5994	73599.4	184.327	8619.24	8044.63	96535.5	0.0386682	66000
181020	5223.38	19247.9	54.8388	419.738	419738	289.708	4717.37	4402.88	52834.5	0.0648501	66000
215492	649637	1460.25	903.895	70.5252	70525.2	178.551	8809.82	8222.49	98669.9	0.0378205	66000
224248	688457	1370.43	939.673	69.9507	69950.7	177.491	8851.29	8261.2	99134.5	0.0376403	66000
184379	426549	2337.23	711.085	76.4101	76410.1	189.672	8477.97	7912.77	94953.3	0.0393177	66000
164639	3950.42	21310.2	45.5012	450.976	450976	282.89	4303.9	4016.98	48203.7	0.0686922	66000
197895	62563.2	10603.8	349.793	165.512	165512	290.492	6893.6	6434.02	77208.3	0.047999	66000
196350	268785	3926.07	603.458	88.0656	88065.6	211.326	8064.05	7526.45	90317.3	0.0413301	66000
204997	597060	1601.24	855.958	71.4393	71439.3	180.254	8748.12	8164.91	97978.9	0.0380914	66000
206668	606004	1575.4	864.053	71.2707	71270.7	179.939	8759.13	8175.19	98102.3	0.0380428	66000
197352	61508.2	10685.8	346.802	167.105	167105	291.147	6877.92	6419.39	77032.7	0.048099	66000
201293	69313.3	10109.5	367.923	156.487	156487	286.286	6985.34	6519.65	78235.8	0.0474197	66000
197770	554726	1736.14	818.096	72.3265	72326.5	181.92	8692.59	8113.08	97357	0.0383381	66000
171918	4436.88	20387.1	49.1282	438.691	438691	285.851	4479.65	4181.01	50172.1	0.0670386	66000
204694	595405	1606.12	854.463	71.4711	71471.1	180.314	8746.05	8162.98	97955.8	0.0381005	66000
225390	693261	1360.01	944.114	69.8845	69884.5	177.369	8856.22	8265.81	99189.7	0.037619	66000
188396	316749	3287.91	633.776	83.237	83237	202.539	8211.77	7664.32	91971.8	0.0405927	66000
201777	579022	1656.03	839.725	71.7981	71798.1	180.927	8725.18	8143.5	97722	0.038193	66000
192403	51905.4	11501.1	317.209	184.597	184597	296.921	6714.05	6266.45	75197.4	0.0491623	66000
194943	535906	1803.87	801.564	72.7764	72776.4	182.769	8665.87	8088.15	97057.8	0.0384578	66000
213596	99977.6	8366.41	434.077	130.814	130814	268.532	7282.95	6797.42	81569	0.0456092	66000
212486	635371	1496.06	890.814	70.7561	70756.1	178.98	8793.76	8207.51	98490.1	0.0378907	66000
181520	5275.07	19185.2	55.2108	418.553	418553	289.926	4731.16	4415.75	52989	0.0647249	66000
197669	62123.6	10637.8	348.552	166.169	166169	290.765	6887.11	6427.97	77135.7	0.0480403	66000
184540	360915	2834.95	663.112	79.9308	79930.8	196.352	8330.07	7774.73	93296.8	0.0400177	66000
186919	329709	3143.11	642.173	82.1695	82169.5	200.554	8248.18	7698.3	92379.6	0.0404143	66000
199810	567390	1693.42	829.333	72.0442	72044.2	181.389	8709.83	8129.17	97550.1	0.0382612	66000
189645	46256.9	12044.7	297.399	198.153	198153	299.944	6595.4	6155.71	73868.5	0.0499529	66000
193909	281328	3742.24	611.363	86.6533	86653.3	208.792	8104.71	7564.4	90772.8	0.0411249	66000
210516	206849	5048.12	561.086	97.1149	97114.9	226.698	7839.83	7317.17	87806.1	0.0424915	66000
204337	593452	1611.91	852.701	71.5089	71508.9	180.385	8743.61	8160.7	97928.4	0.0381113	66000
199966	66642	10299	360.948	159.837	159837	287.949	6950.69	6487.31	77847.7	0.0476373	66000
205126	77445.8	9576.35	387.756	147.729	147729	281.298	7079.88	6607.89	79294.7	0.0468333	66000
202816	239503	4408.73	584.478	91.8629	91862.9	217.969	7963.15	7432.28	89187.3	0.0418463	66000
218571	663719	1426.45	916.847	70.3083	70308.3	178.15	8825.21	8236.87	98842.4	0.0377534	66000
169420	4258.98	20702	47.8141	443.157	443157	284.824	4418.08	4123.55	49482.5	0.0676146	66000
209855	88867.8	8921.11	412.617	138.122	138122	274.61	7191.35	6711.93	80543.1	0.0461554	66000
178934	5019.07	19509	53.3656	424.506	424506	288.806	4660.74	4350.02	52200.3	0.0653661	66000
191572	50248.1	11655.3	311.607	188.279	188279	297.85	6681.21	6235.79	74829.5	0.0493794	66000
187864	21315.8	14957.2	173.406	296.013	296013	303.567	5829.05	5440.44	65285.3	0.0554899	66000
202372	582441	1645.35	842.791	71.7281	71728.1	180.795	8729.6	8147.63	97771.5	0.0381734	66000
219209	154836	6351.6	512.853	108.807	108807	244.001	7611.73	7104.28	85251.4	0.0437273	66000
183016	5437	18996.9	56.3754	414.897	414897	290.583	4773.02	4454.82	53457.8	0.0643463	66000
178367	4966.43	19579.9	52.9853	425.754	425754	288.563	4645.59	4335.88	52030.6	0.0655047	66000
190342	302598	3458.62	624.757	84.5086	84508.6	204.886	8170.35	7625.66	91507.9	0.0407973	66000
179225	5046.5	19472.7	53.5637	423.858	423858	288.931	4668.54	4357.3	52287.6	0.0652948	66000
190864	17923.9	15351	149.886	310.584	310584	302.715	5716.48	5335.38	64024.5	0.0563671	66000
193410	53879.8	11322.8	323.675	180.495	180495	295.779	6751.25	6301.17	75614	0.048918	66000
196091	543753	1774.98	808.431	72.5842	72584.2	182.406	8677.18	8098.7	97184.4	0.038407	66000
217446	658632	1438.49	912.165	70.3855	70385.5	178.293	8819.7	8231.72	98780.7	0.0377774	66000
206907	607264	1571.83	865.196	71.2474	71247.4	179.895	8760.66	8176.62	98119.4	0.0380361	66000
193869	528271	1832.94	794.92	72.9703	72970.3	183.136	8654.63	8077.66	96931.9	0.0385083	66000
219767	669060	1414.01	921.768	70.2287	70228.7	178.003	8830.95	8242.22	98906.6	0.0377285	66000
185852	452741	2182.43	731.696	75.3397	75339.7	187.635	8528.86	7960.27	95523.3	0.0390816	66000
186631	38909.3	12829.8	268.106	220.718	220718	303	6409.01	5981.75	71780.9	0.0512305	66000
225288	692838	1360.93	943.722	69.8903	69890.3	177.379	8855.79	8265.4	99184.8	0.0376208	66000
203954	74878.8	9737.97	381.709	150.287	150287	282.857	7051.64	6581.53	78978.4	0.0470073	66000
195854	542155	1780.79	807.029	72.6228	72622.8	182.479	8674.89	8096.57	97158.8	0.0384173	66000
195546	58015.9	10967.6	336.556	172.797	172797	293.299	6823.02	6368.15	76417.8	0.0484516	66000
207897	218079	4815.01	569.526	95.1685	95168.5	223.528	7883.64	7358.07	88296.8	0.0422605	66000
192040	514472	1887.98	783.014	73.3389	73338.9	183.833	8633.7	8058.12	96697.5	0.0386027	66000
193428	525046	1845.5	792.125	73.0543	73054.3	183.294	8649.82	8073.16	96877.9	0.03853	66000
189735	46449.8	12025.3	298.111	197.64	197640	299.849	6599.78	6159.79	73917.5	0.0499234	66000
202666	72146.4	9916.59	375.061	153.21	153210	284.533	7020.02	6552.02	78624.2	0.0472033	66000
212725	636525	1493.1	891.872	70.7369	70736.9	178.944	8795.08	8208.74	98504.9	0.0378849	66000
217463	658712	1438.3	912.239	70.3843	70384.3	178.29	8819.79	8231.8	98781.6	0.037777	66000
196459	59778.9	10823.4	341.796	169.839	169839	292.217	6851.33	6394.58	76734.9	0.0482693	66000
231244	717093	1310.28	966.165	69.5696	69569.6	176.792	8880.1	8288.09	99457.1	0.037516	66000
210205	208207	5019.15	562.133	96.871	96871	226.305	7845.21	7322.19	87866.3	0.0424631	66000
201056	247109	4275.73	589.524	90.8031	90803.1	216.141	7990.19	7457.51	89490.1	0.041707	66000
196896	549084	1755.89	813.117	72.4574	72457.4	182.167	8684.72	8105.74	97268.9	0.0383733	66000
177507	4888.75	19687.4	52.4232	427.61	427610	288.196	4622.8	4314.62	51775.4	0.0657137	66000
194027	280694	3751.22	610.964	86.7219	86721.9	208.916	8102.69	7562.51	90750.2	0.0411351	66000
195411	57754.8	10989.3	335.768	173.25	173250	293.458	6818.72	6364.13	76369.6	0.0484794	66000
214238	643755	1474.82	898.496	70.619	70619	178.725	8803.25	8216.37	98596.4	0.0378492	66000
162837	3843.36	21541.6	44.6863	453.698	453698	282.172	4262.03	3977.89	47734.7	0.0690902	66000
196588	267620	3943.81	602.72	88.2029	88202.9	211.571	8060.19	7522.85	90274.2	0.0413496	66000
212067	95113.5	8600.53	424.977	133.816	133816	271.14	7244.52	6761.55	81138.6	0.0458372	66000
202955	585749	1635.16	845.763	71.6612	71661.2	180.67	8733.85	8151.59	97819.1	0.0381545	66000
208411	85154	9123.62	404.874	140.969	140969	276.737	7157.35	6680.2	80162.4	0.0463606	66000
186954	39832.3	12726.3	272.042	217.539	217539	302.689	6434.62	6005.64	72067.7	0.0510523	66000
193771	527559	1835.7	794.302	72.9887	72988.7	183.17	8653.57	8076.67	96920	0.0385131	66000
193151	522989	1853.61	790.346	73.1085	73108.5	183.397	8646.72	8070.27	96843.3	0.0385439	66000
184715	5635.93	18781.7	57.8049	410.53	410530	291.34	4821.74	4500.29	54003.4	0.0639081	66000
181363	5258.72	19204.8	55.0932	418.927	418927	289.857	4726.82	4411.7	52940.4	0.0647643	66000
202292	581986	1646.77	842.383	71.7373	71737.3	180.813	8729.01	8147.08	97765	0.038176	66000
178456	4974.68	19568.7	53.0449	425.558	425558	288.601	4647.98	4338.11	52057.4	0.0654828	66000
204455	75965.6	9668.83	384.292	149.183	149183	282.195	7063.76	6592.85	79114.1	0.0469325	66000
205588	600253	1591.92	858.844	71.3784	71378.4	180.14	8752.08	8168.6	98023.2	0.0380739	66000
171106	4377.66	20489.3	48.6921	440.173	440173	285.516	4459.5	4162.2	49946.3	0.0672268	66000
200007	568579	1689.52	830.392	72.0185	72018.5	181.341	8711.42	8130.66	97567.9	0.0382541	66000
174782	4657.94	20028.1	50.7465	433.215	433215	287.044	4552	4248.53	50982.4	0.0663664	66000
182484	5378.16	19063.9	55.9524	416.215	416215	290.349	4758.04	4440.84	53290	0.0644816	66000
222569	681297	1386.23	933.059	70.0513	70051.3	177.676	8843.86	8254.27	99051.3	0.0376725	66000
198599	559950	1718.25	822.721	72.2082	72208.2	181.697	8699.77	8119.78	97437.4	0.038306	66000
198330	558271	1723.96	821.233	72.2459	72245.9	181.768	8697.47	8117.64	97411.7	0.0383163	66000
219962	669921	1412.02	922.562	70.216	70216	177.979	8831.86	8243.07	98916.9	0.0377245	66000
205856	79085.7	9476.08	391.525	146.182	146182	280.313	7097.24	6624.09	79489	0.0467268	66000
207710	83432.4	9220.78	401.179	142.372	142372	277.74	7140.91	6664.85	79978.2	0.0464603	66000
183921	377353	2693.04	674.613	78.9149	78914.9	194.431	8370.07	7812.07	93744.8	0.0398263	66000
205673	600708	1590.6	859.256	71.3698	71369.8	180.124	8752.64	8169.13	98029.5	0.0380714	66000
180925	5213.69	19259.8	54.769	419.962	419962	289.667	4714.76	4400.44	52805.3	0.0648738	66000
205091	77366.2	9581.28	387.572	147.806	147806	281.346	7079.02	6607.09	79285.1	0.0468385	66000
193945	528826	1830.79	795.401	72.956	72956	183.108	8655.46	8078.43	96941.1	0.0385046	66000
206727	606316	1574.52	864.337	71.2649	71264.9	179.928	8759.51	8175.54	98106.5	0.0380411	66000
199248	65215.7	10403.4	357.119	161.739	161739	288.839	6931.33	6469.24	77630.9	0.0477595	66000
202798	584864	1637.88	844.967	71.679	71679	180.703	8732.72	8150.53	97806.4	0.0381596	66000
212810	636934	1492.06	892.245	70.7302	70730.2	178.932	8795.55	8209.18	98510.1	0.0378829	66000
213449	640004	1484.25	895.058	70.6798	70679.8	178.838	8799.03	8212.43	98549.1	0.0378676	66000
211958	632805	1502.68	888.466	70.7988	70798.8	179.059	8790.83	8204.77	98457.2	0.0379035	66000
191958	292402	3590.33	618.324	85.4995	85499.5	206.699	8139.4	7596.78	91161.3	0.0409512	66000
210862	627423	1516.75	883.548	70.8898	70889.8	179.229	8784.61	8198.97	98387.6	0.0379308	66000
217610	117241	7625.58	463.15	122.007	122007	259.91	7403.29	6909.73	82916.8	0.0449063	66000
202395	241307	4376.67	585.685	91.6065	91606.5	217.528	7969.62	7438.31	89259.8	0.0418129	66000
175205	4692.39	19975.1	50.9975	432.371	432371	287.222	4562.86	4258.67	51104.1	0.0662659	66000
199491	565450	1699.82	827.606	72.0865	72086.5	181.468	8707.22	8126.74	97520.9	0.0382728	66000
203851	590770	1619.93	850.282	71.5614	71561.4	180.483	8740.23	8157.55	97890.6	0.0381263	66000
189705	494879	1972.27	766.358	73.9068	73906.8	184.91	8602.51	8029.01	96348.1	0.0387441	66000
167329	4119.33	20966.9	46.7732	446.688	446688	283.973	4367.59	4076.42	48917	0.0680897	66000
188517	43747.3	12302.8	287.891	205.175	205175	301.125	6536.12	6100.38	73204.6	0.0503545	66000
205603	78513.9	9510.79	390.219	146.714	146714	280.655	7091.24	6618.49	79421.9	0.0467635	66000
181598	5283.28	19175.3	55.2699	418.366	418366	289.96	4733.33	4417.77	53013.3	0.0647052	66000
191662	511472	1900.4	780.445	73.4224	73422.4	183.991	8629.04	8053.77	96645.3	0.0386238	66000
191107	506961	1919.41	776.593	73.5501	73550.1	184.233	8621.96	8047.16	96565.9	0.0386559	66000
205306	598732	1596.35	857.468	71.4073	71407.3	180.194	8750.19	8166.85	98002.2	0.0380822	66000
212588	635865	1494.79	891.267	70.7479	70747.9	178.965	8794.33	8208.04	98496.5	0.0378882	66000
222031	678973	1391.43	930.913	70.0845	70084.5	177.737	8841.43	8252	99024.1	0.037683	66000
213827	191629	5388.68	548.742	100.03	100030	231.294	7777.79	7259.27	87111.3	0.0428222	66000
210218	89841.1	8869.57	414.596	137.413	137413	274.06	7199.95	6719.95	80639.4	0.0461037	66000
197849	62474	10610.7	349.542	165.645	165645	290.547	6892.29	6432.8	77193.6	0.0480073	66000
199706	566760	1695.49	828.772	72.0579	72057.9	181.415	8708.98	8128.38	97540.6	0.038265	66000
209944	209340	4995.14	563.002	96.6692	96669.2	225.979	7849.68	7326.37	87916.4	0.0424394	66000
215207	648307	1463.52	902.674	70.5463	70546.3	178.59	8808.34	8221.12	98653.4	0.037827	66000
227182	700695	1344.16	950.988	69.7839	69783.9	177.184	8863.77	8272.85	99274.2	0.0375864	66000
207287	609254	1566.22	867.002	71.2109	71210.9	179.827	8763.08	8178.87	98146.5	0.0380254	66000
225453	693525	1359.44	944.358	69.8809	69880.9	177.362	8856.49	8266.06	99192.7	0.0376178	66000
208478	215621	4864.78	567.72	95.5809	95580.9	224.206	7874.18	7349.24	88190.9	0.0423102	66000
202383	71556.7	9956.08	373.596	153.871	153871	284.897	7012.97	6545.43	78545.2	0.0472472	66000
188279	481282	2035.45	754.99	74.3351	74335.1	185.723	8579.77	8007.79	96093.5	0.0388478	66000
207170	608642	1567.94	866.447	71.2221	71222.1	179.848	8762.34	8178.18	98138.2	0.0380287	66000
217031	656739	1443.02	910.424	70.4145	70414.5	178.346	8817.64	8229.79	98757.5	0.0377864	66000
198427	63603.1	10524.2	352.698	163.995	163995	289.844	6908.67	6448.09	77377.1	0.0479031	66000
189978	305060	3427.92	626.317	84.2788	84278.8	204.463	8177.69	7632.51	91590.1	0.0407609	66000
207124	221336	4750.09	571.886	94.6331	94633.1	222.642	7896.06	7369.66	88435.9	0.0421954	66000
201584	577904	1659.55	838.723	71.8213	71821.3	180.97	8723.72	8142.14	97705.7	0.0381995	66000
191843	50791.2	11604.3	313.461	187.047	187047	297.549	6692.14	6246	74952	0.049307	66000
219716	668833	1414.53	921.56	70.232	70232	178.009	8830.7	8241.99	98903.9	0.0377296	66000
