"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
178624	4977.49	19576.4	53.0945	342.677	342677	285.566	4597.89	4291.36	51496.3	0.0584321	1
189960	300391	3476.96	622.281	95.1413	95141.3	240.903	9589.68	8950.37	107404	0.0422572	1
177595	4884.75	19704.5	52.4227	344.54	344540	285.183	4571.83	4267.04	51204.5	0.0585592	1
186536	38497.3	12878.1	266.361	218.49	218490	301.962	6372.2	5947.39	71368.7	0.0511057	1
216279	113831	7749.8	457.041	136.649	136649	283.868	8018.01	7483.47	89801.7	0.0460477	1
192368	52136.3	11474.9	317.824	191.966	191966	301.181	6819.73	6365.08	76381	0.049595	1
168795	4209.25	20805.6	47.4671	359.599	359599	281.955	4359.02	4068.41	48821	0.0596228	1
201974	583229	1637.27	842.498	81.2794	81279.4	218.829	10575.9	9870.88	118451	0.0402605	1
194379	274911	3824.77	606.259	97.9739	97973.9	244.988	9436.69	8807.58	105691	0.0425908	1
185520	337287	3054.29	646.069	91.7937	91793.7	235.868	9786.82	9134.36	109612	0.0418373	1
200053	572066	1672.42	832.496	81.5271	81527.1	219.247	10553.2	9849.63	118196	0.0403038	1
206417	607507	1565.73	864.427	80.7774	80777.4	217.981	10622.9	9914.72	118977	0.0401715	1
192497	52396.9	11451	318.683	191.538	191538	301.143	6827.4	6372.24	76466.9	0.04957	1
208627	87089	9005.17	408.382	152.767	152767	292.218	7612.83	7105.31	85263.7	0.0471738	1
205412	225120	4665.46	573.569	105.14	105140	254.561	9093.97	8487.71	101852	0.0433637	1
190538	296675	3524.63	619.937	95.5252	95525.2	241.466	9568.26	8930.37	107164	0.0423035	1
197087	261572	4027.66	597.819	99.6607	99660.7	247.341	9350.75	8727.37	104728	0.0427812	1
202779	236260	4456.69	581.262	103.316	103316	252.23	9176	8564.26	102771	0.0431754	1
201632	70812.6	9996.31	371.328	167.251	167251	297.035	7294.82	6808.5	81702	0.0481081	1
220512	674729	1396.19	926.04	79.5994	79599.4	215.982	10737.8	10022	120264	0.0399561	1
225526	696119	1349.23	945.809	79.2761	79276.1	215.431	10770.6	10052.5	120631	0.0398953	1
182337	5345.86	19113.1	55.7525	335.735	335735	286.963	4694.52	4381.56	52578.7	0.0579665	1
205671	79768.2	9423.79	392.573	158.684	158684	294.45	7478.51	6979.94	83759.3	0.0475628	1
186216	329937	3131.61	641.235	92.3985	92398.5	236.794	9749.74	9099.75	109197	0.0419155	1
196425	549537	1748.28	812.5	82.0641	82064.1	220.151	10504.7	9804.41	117653	0.0403963	1
209017	209779	4975.01	562.344	107.904	107904	257.953	8975.5	8377.14	100526	0.0436395	1
201667	70888.5	9991.14	371.518	167.172	167172	297.014	7296.48	6810.05	81720.6	0.0481031	1
190291	504760	1922.3	773.681	83.3078	83307.8	222.233	10396.9	9703.81	116446	0.0406043	1
210411	627848	1510.41	882.957	80.3912	80391.2	217.326	10659.8	9949.18	119390	0.040102	1
191530	17496.5	15410.1	146.906	269.574	269574	297.831	5610.33	5236.31	62835.7	0.0539612	1
194608	273733	3842.07	605.517	98.1168	98116.8	245.19	9429.27	8800.65	105608	0.0426072	1
183544	369038	2754.77	667.666	89.4817	89481.7	232.268	9935.28	9272.92	111275	0.0415282	1
214231	104640	8141.08	441.718	141.425	141425	286.727	7891.05	7364.98	88379.7	0.0463931	1
196708	60785.4	10734.9	344.447	179.136	179136	299.559	7057.56	6587.05	79044.7	0.0488364	1
183465	5470.3	18971.5	56.6482	333.551	333551	287.392	4724.81	4409.82	52917.9	0.0578224	1
218416	665453	1417.49	917.483	79.7465	79746.5	216.232	10723.1	10008.2	120099	0.0399836	1
204583	597723	1593.79	855.563	80.974	80974	218.313	10604.4	9897.43	118769	0.0402066	1
202047	583647	1635.98	842.873	81.2703	81270.3	218.814	10576.8	9871.67	118460	0.0402589	1
206491	220569	4754.55	570.324	105.928	105928	255.545	9059.51	8455.54	101467	0.0434435	1
197435	556025	1725.72	818.23	81.9041	81904.1	219.882	10519	9817.77	117813	0.0403689	1
198052	559903	1712.52	821.667	81.8106	81810.6	219.725	10527.5	9825.62	117907	0.0403529	1
200041	571997	1672.64	832.434	81.5287	81528.7	219.25	10553	9849.5	118194	0.0403041	1
195050	271492	3875.33	604.105	98.3919	98391.9	245.577	9415.06	8787.39	105449	0.0426385	1
218817	667245	1413.33	919.135	79.7177	79717.7	216.183	10726	10010.9	120131	0.0399782	1
195850	545755	1761.72	809.17	82.1595	82159.5	220.311	10496.2	9796.49	117558	0.0404126	1
180917	5198.15	19290.6	54.6882	338.431	338431	286.426	4657.06	4346.59	52159	0.0581459	1
206725	82285.3	9275.3	398.154	156.552	156552	293.691	7526.15	7024.4	84292.8	0.0474239	1
196390	549309	1749.09	812.298	82.0698	82069.8	220.161	10504.2	9803.94	117647	0.0403973	1
196281	265423	3967.53	600.267	99.1581	99158.1	246.646	9375.99	8750.92	105011	0.0427251	1
201431	70389.7	10025.2	370.265	167.699	167699	297.151	7285.54	6799.84	81598.1	0.0481361	1
157935	3569.08	22199.5	42.5789	376.331	376331	278.074	4116.22	3841.81	46101.7	0.0608946	1
187864	482737	2021.7	755.15	84.0256	84025.6	223.427	10337.3	9648.18	115778	0.0407205	1
194099	55609.8	11165	328.964	186.483	186483	300.61	6919.32	6458.03	77496.4	0.0492738	1
190278	298331	3503.27	620.981	95.353	95353	241.214	9577.84	8939.32	107272	0.0422828	1
230259	715381	1309.25	963.643	79.0019	79001.9	214.964	10798.8	10078.9	120947	0.039843	1
216190	655362	1441.35	908.19	79.9115	79911.5	216.512	10706.7	9992.92	119915	0.0400142	1
204811	598954	1590.21	856.676	80.9488	80948.8	218.271	10606.7	9899.63	118796	0.0402021	1
210091	626261	1514.59	881.506	80.4203	80420.3	217.376	10657	9946.56	119359	0.0401073	1
203636	232619	4523.51	578.783	103.896	103896	252.979	9149.55	8539.58	102475	0.0432359	1
205144	600746	1585.02	858.298	80.9125	80912.5	218.209	10610.2	9902.82	118834	0.0401956	1
175565	4711.58	19957.3	51.1641	348.15	348150	284.431	4521.21	4219.79	50637.5	0.058808	1
202356	238066	4424.04	582.48	103.033	103033	251.862	9188.99	8576.4	102917	0.0431458	1
209311	88915.2	8906.73	412.135	151.416	151416	291.651	7644.44	7134.81	85617.7	0.0470834	1
207911	615260	1544.18	871.475	80.6268	80626.8	217.726	10637.2	9928.08	119137	0.0401445	1
191720	50812.3	11597.9	313.399	194.183	194183	301.366	6780.25	6328.24	75938.9	0.0497237	1
198922	565264	1694.6	826.431	81.6838	81683.8	219.511	10538.9	9836.32	118036	0.040331	1
166206	4041.17	21133.5	46.2077	363.762	363762	281.02	4299.34	4012.71	48152.6	0.0599295	1
218307	664965	1418.63	917.034	79.7543	79754.3	216.245	10722.3	10007.5	120090	0.039985	1
205324	601714	1582.23	859.174	80.8929	80892.9	218.176	10612	9904.54	118854	0.0401921	1
198299	255942	4117.93	594.215	100.42	100420	248.38	9313.23	8692.35	104308	0.0428651	1
179855	5093.41	19423	53.9324	340.414	340414	286.027	4629.46	4320.83	51849.9	0.058279	1
195791	58966.2	10882	339.146	181.613	181613	299.953	7010.3	6542.95	78515.4	0.0489848	1
188186	43018.5	12379	285.02	208.773	208773	302.003	6530.41	6095.05	73140.6	0.0505586	1
193699	278476	3773.06	608.5	97.5482	97548.2	244.385	9458.96	8828.36	105940	0.0425418	1
191062	6559.19	17985.1	64.498	317.518	317518	290.404	4945.94	4616.21	55394.6	0.056796	1
229969	714224	1311.59	962.571	79.0179	79017.9	214.991	10797.2	10077.3	120928	0.0398461	1
181257	5232.66	19248.2	54.937	337.791	337791	286.554	4665.96	4354.9	52258.8	0.0581032	1
206492	607900	1564.63	864.784	80.7697	80769.7	217.967	10623.6	9915.4	118985	0.0401702	1
204038	594754	1602.51	852.88	81.0351	81035.1	218.416	10598.7	9892.08	118705	0.0402174	1
216044	654692	1442.96	907.574	79.9227	79922.7	216.531	10705.6	9991.89	119903	0.0400162	1
174856	4653.89	20045.7	50.7435	349.39	349390	284.169	4503.76	4203.51	50442.1	0.0588944	1
196057	266507	3950.83	600.954	99.019	99019	246.453	9383.03	8757.49	105090	0.0427095	1
212972	191718	5375.43	547.858	111.59	111590	262.217	8827.12	8238.65	98863.7	0.0439914	1
193631	278837	3767.88	608.727	97.5056	97505.6	244.324	9461.2	8830.46	105965	0.0425369	1
243893	766690	1211.76	1011.18	78.3373	78337.3	213.83	10869	10144.4	121733	0.0397139	1
185028	343174	2994.64	649.984	91.3294	91329.4	235.153	9815.76	9161.37	109936	0.0417766	1
213037	640603	1477.63	894.633	80.1632	80163.2	216.939	10682	9969.85	119638	0.0400604	1
214727	106631	8053.21	445.151	140.334	140334	286.105	7919.48	7391.52	88698.2	0.0463152	1
204514	228909	4593.01	576.222	104.503	104503	253.756	9122.23	8514.09	102169	0.0432986	1
202973	588868	1620.07	847.57	81.1585	81158.5	218.625	10587.2	9881.35	118576	0.0402392	1
197423	555946	1725.99	818.16	81.906	81906	219.885	10518.9	9817.61	117811	0.0403693	1
205688	603653	1576.67	860.932	80.854	80854	218.11	10615.7	9907.97	118896	0.0401852	1
223970	689594	1363.25	939.774	79.3725	79372.5	215.595	10760.8	10043.4	120520	0.0399135	1
192274	51943.9	11492.6	317.187	192.284	192284	301.209	6814.05	6359.78	76317.3	0.0496135	1
169467	4254.81	20720.8	47.8061	358.5	358500	282.199	4374.71	4083.06	48996.8	0.0595428	1
212330	97874.2	8453.91	429.553	145.401	145401	288.849	7790.07	7270.73	87248.8	0.0466726	1
194036	55483.3	11175.9	328.57	186.674	186674	300.633	6915.79	6454.74	77456.9	0.049285	1
214230	646256	1463.53	899.82	80.0653	80065.3	216.773	10691.6	9978.79	119745	0.0400425	1
191743	289363	3621.4	615.337	96.3088	96308.8	242.607	9525.22	8890.21	106682	0.0423969	1
217683	162604	6117.69	520.402	118.789	118789	269.701	8563.66	7992.75	95913	0.0446347	1
208072	616083	1541.93	872.224	80.611	80611	217.699	10638.7	9929.49	119154	0.0401417	1
190163	503688	1926.9	772.77	83.3409	83340.9	222.289	10394.1	9701.2	116414	0.0406097	1
197612	259115	4066.72	596.249	99.9884	99988.4	247.791	9334.47	8712.17	104546	0.0428176	1
189586	498740	1948.46	768.575	83.4962	83496.2	222.547	10381.1	9689.05	116269	0.0406351	1
203353	590981	1613.72	849.475	81.1139	81113.9	218.55	10591.3	9885.22	118623	0.0402313	1
196586	13156.8	15929.8	114.378	279.836	279836	296.462	5466.13	5101.72	61220.7	0.0545468	1
193788	531603	1813.93	796.788	82.5314	82531.4	220.935	10463.5	9765.96	117192	0.0404755	1
213788	187623	5472.16	544.335	112.5	112500	263.224	8792	8205.87	98470.4	0.0440758	1
200326	246863	4269.62	588.32	101.707	101707	250.114	9251.11	8634.37	103612	0.0430048	1
220029	672611	1401.01	924.085	79.6326	79632.6	216.038	10734.5	10018.9	120226	0.0399623	1
210739	202178	5138.52	556.439	109.393	109393	259.712	8914.3	8320.01	99840.1	0.0437838	1
189847	46847.6	11982.7	299.496	201.268	201268	301.792	6656.9	6213.11	74557.3	0.0501316	1
217751	662466	1424.48	914.731	79.7948	79794.8	216.314	10718.3	10003.7	120045	0.0399925	1
194480	56366.6	11099.8	331.307	185.349	185349	300.47	6940.27	6477.59	77731.1	0.0492068	1
192193	51779.3	11507.8	316.641	192.557	192557	301.233	6809.17	6355.23	76262.7	0.0496293	1
218031	159142	6215.27	516.712	119.774	119774	270.64	8529.94	7961.28	95535.4	0.0447188	1
196569	550472	1745	813.324	82.0408	82040.8	220.112	10506.8	9806.35	117676	0.0403924	1
183300	5451.62	18992.3	56.5137	333.874	333874	287.329	4720.34	4405.65	52867.8	0.0578436	1
218062	663868	1421.19	916.023	79.7721	79772.1	216.275	10720.5	10005.8	120070	0.0399883	1
200664	68786.1	10136.5	366.185	169.435	169435	297.585	7249.81	6766.49	81197.9	0.0482442	1
206765	609328	1560.62	866.081	80.7416	80741.6	217.92	10626.3	9917.88	119015	0.0401651	1
189421	19624.1	15165.8	162.01	264.682	264682	298.433	5679.77	5301.11	63613.4	0.0536846	1
194295	15111.1	15684.3	129.253	275.016	275016	297.121	5533.63	5164.72	61976.7	0.0542708	1
186371	466698	2100.96	741.93	84.6017	84601.7	224.381	10290.8	9604.73	115257	0.0408119	1
181766	5285.3	19184.6	55.3163	336.827	336827	286.746	4679.36	4367.41	52408.9	0.0580389	1
205559	79506.2	9439.54	391.983	158.912	158912	294.529	7473.46	6975.23	83702.7	0.0475776	1
190494	48247.2	11844	304.522	198.689	198689	301.664	6701.33	6254.58	75054.9	0.0499837	1
202644	72974.1	9851.33	376.669	165.029	165029	296.432	7341.35	6851.93	82223.1	0.0479685	1
217332	120149	7500.18	466.847	133.71	133710	281.929	8099.53	7559.56	90714.8	0.0458293	1
193257	280846	3739.25	609.989	97.2707	97270.7	243.989	9473.61	8842.04	106104	0.0425097	1
209963	205636	5063.26	559.157	108.705	108705	258.905	8942.36	8346.2	100154	0.0437175	1
223443	687363	1368.11	937.711	79.4059	79405.9	215.652	10757.4	10040.2	120482	0.0399198	1
197660	557444	1720.87	819.487	81.8697	81869.7	219.824	10522.1	9820.66	117848	0.040363	1
214689	106474	8060.11	444.881	140.419	140419	286.154	7917.25	7389.43	88673.2	0.0463213	1
194607	56619.4	11078.2	332.084	184.975	184975	300.422	6947.22	6484.07	77808.8	0.0491847	1
187704	316721	3278.97	632.673	93.5605	93560.5	238.553	9680.37	9035.01	108420	0.0420627	1
225960	697919	1345.4	947.474	79.2498	79249.8	215.387	10773.3	10055.1	120661	0.0398903	1
231363	719758	1300.44	967.698	78.9416	78941.6	214.861	10805.1	10084.7	121017	0.0398315	1
210361	91849	8753.13	418.014	149.34	149340	290.737	7693.79	7180.87	86170.4	0.0469432	1
205650	603453	1577.24	860.75	80.858	80858	218.117	10615.3	9907.61	118891	0.0401859	1
226941	701964	1336.88	951.218	79.1913	79191.3	215.287	10779.3	10060.7	120728	0.0398792	1
191675	50720.2	11606.5	313.088	194.34	194340	301.378	6777.48	6325.64	75907.7	0.0497328	1
205883	80268.1	9393.9	393.694	158.252	158252	294.3	7488.1	6988.89	83866.7	0.0475347	1
197726	62813.7	10576	350.192	176.499	176499	299.093	7108.63	6634.73	79616.7	0.0486773	1
208876	620175	1530.82	875.952	80.5335	80533.5	217.568	10646.2	9936.41	119237	0.0401277	1
218689	134527	6980.98	487.202	127.85	127850	277.622	8270.9	7719.5	92634.1	0.0453787	1
201347	242408	4346.87	585.381	102.368	102368	250.99	9219.9	8605.24	103263	0.0430755	1
194367	535677	1798.58	800.34	82.4219	82421.9	220.752	10473.1	9774.9	117299	0.0404571	1
214950	649628	1455.24	902.918	80.0078	80007.8	216.676	10697.2	9984.06	119809	0.0400319	1
194673	273401	3846.98	605.308	98.1574	98157.4	245.247	9427.17	8798.69	105584	0.0426118	1
184613	5604.23	18826.7	57.6117	331.287	331287	287.833	4756.15	4439.07	53268.9	0.0576742	1
224231	690695	1360.87	940.792	79.3561	79356.1	215.568	10762.4	10044.9	120539	0.0399104	1
222907	685083	1373.1	935.603	79.4403	79440.3	215.711	10753.9	10037	120443	0.0399263	1
206023	80599.3	9374.21	394.433	157.968	157968	294.201	7494.42	6994.79	83937.4	0.0475163	1
206032	80620.6	9372.94	394.481	157.95	157950	294.194	7494.82	6995.17	83942	0.0475151	1
182500	5363.44	19092.6	55.8791	335.421	335421	287.025	4698.87	4385.61	52627.4	0.0579457	1
205637	79688.7	9428.57	392.394	158.753	158753	294.474	7476.98	6978.51	83742.1	0.0475673	1
220248	673574	1398.82	924.973	79.6175	79617.5	216.012	10736	10020.3	120243	0.0399595	1
202129	71869.5	9924.84	373.957	166.151	166151	296.742	7317.76	6829.91	81958.9	0.0480392	1
207065	83117.1	9227.31	399.963	155.871	155871	293.438	7541.54	7038.77	84465.3	0.0473792	1
198589	563224	1701.38	824.617	81.7317	81731.7	219.592	10534.6	9832.27	117987	0.0403392	1
194727	273124	3851.07	605.134	98.1912	98191.2	245.294	9425.42	8797.06	105565	0.0426157	1
206439	607621	1565.41	864.53	80.7752	80775.2	217.977	10623.1	9914.92	118979	0.0401711	1
179519	5061.25	19464.9	53.7001	341.034	341034	285.901	4620.81	4312.76	51753.1	0.0583208	1
198345	561720	1706.4	823.28	81.7673	81767.3	219.652	10531.4	9829.27	117951	0.0403454	1
231823	721568	1296.83	969.375	78.9169	78916.9	214.819	10807.7	10087.1	121046	0.0398267	1
197479	62319.3	10614.3	348.807	177.13	177130	299.209	7096.34	6623.25	79479	0.0487155	1
204397	76838.5	9603.16	385.872	161.308	161308	295.319	7420.97	6926.24	83114.9	0.0477319	1
219297	669377	1408.41	921.102	79.6838	79683.8	216.125	10729.4	10014.1	120169	0.0399719	1
234966	733750	1272.94	980.663	78.7537	78753.7	214.541	10824.7	10103.1	121237	0.0397952	1
181293	5236.33	19243.7	54.9634	337.723	337723	286.567	4666.9	4355.77	52269.3	0.0580986	1
173311	4532.78	20238.5	49.8574	352.057	352057	283.602	4466.16	4168.42	50021	0.0590815	1
197540	556691	1723.44	818.82	81.8879	81887.9	219.855	10520.5	9819.13	117830	0.0403662	1
227463	704102	1332.41	953.198	79.1606	79160.6	215.235	10782.4	10063.6	120763	0.0398733	1
212155	636367	1488.36	890.751	80.2378	80237.8	217.066	10674.7	9963.06	119557	0.0400741	1
201167	578596	1651.67	838.34	81.3808	81380.8	219	10566.6	9862.15	118346	0.0402783	1
209043	88191.5	8945.47	410.656	151.946	151946	291.876	7632	7123.2	85478.4	0.0471189	1
224711	692712	1356.52	942.657	79.3262	79326.2	215.517	10765.5	10047.8	120573	0.0399048	1
196214	13491.1	15885	116.941	278.96	278960	296.584	5478.38	5113.15	61357.8	0.0544965	1
215269	108955	7952.9	449.076	139.102	139102	285.38	7952	7421.86	89062.4	0.0462264	1
206125	80841.9	9359.84	394.973	157.761	157761	294.128	7499.03	6999.09	83989.1	0.0475028	1
182531	5366.83	19088.7	55.9035	335.361	335361	287.037	4699.71	4386.39	52636.7	0.0579417	1
219861	671870	1402.7	923.401	79.6443	79644.3	216.058	10733.3	10017.8	120213	0.0399645	1
186998	473756	2065.32	747.717	84.3422	84342.2	223.952	10311.6	9624.17	115490	0.040771	1
187642	480509	2032.34	753.299	84.1027	84102.7	223.555	10331	9642.3	115708	0.0407329	1
180126	5119.66	19389.3	54.1219	339.911	339911	286.128	4636.46	4327.36	51928.3	0.0582452	1
178712	4985.57	19565.5	53.1529	342.516	342516	285.599	4600.12	4293.45	51521.4	0.0584212	1
205252	601324	1583.35	858.821	80.9008	80900.8	218.189	10611.3	9903.85	118846	0.0401935	1
213909	644743	1467.28	898.432	80.0913	80091.3	216.817	10689	9976.41	119717	0.0400473	1
197367	555594	1727.2	817.849	81.9146	81914.6	219.9	10518.1	9816.89	117803	0.0403707	1
224881	693426	1354.98	943.318	79.3156	79315.6	215.499	10766.5	10048.8	120585	0.0399028	1
211530	633341	1496.12	887.98	80.2917	80291.7	217.158	10669.5	9958.17	119498	0.0400839	1
183660	5492.51	18946.9	56.8079	333.169	333169	287.467	4730.1	4414.76	52977.1	0.0577973	1
195550	543758	1768.9	807.415	82.2106	82210.6	220.397	10491.7	9792.27	117507	0.0404213	1
184829	5630.26	18799.4	57.7989	330.857	330857	287.916	4762.1	4444.62	53335.5	0.0576462	1
205642	603406	1577.37	860.707	80.8589	80858.9	218.118	10615.2	9907.53	118890	0.0401861	1
210393	627761	1510.64	882.877	80.3928	80392.8	217.329	10659.7	9949.04	119388	0.0401023	1
218008	159389	6208.24	516.979	119.703	119703	270.573	8532.37	7963.54	95562.5	0.0447127	1
195844	545712	1761.87	809.132	82.1606	82160.6	220.313	10496.1	9796.4	117557	0.0404128	1
189439	303881	3433.1	624.488	94.7891	94789.1	240.384	9609.53	8968.9	107627	0.0422144	1
203979	231168	4550.53	577.785	104.132	104132	253.282	9138.9	8529.64	102356	0.0432603	1
180431	5149.63	19351.2	54.3382	339.342	339342	286.243	4644.38	4334.76	52017.1	0.0582069	1
212399	637547	1485.36	891.832	80.2169	80216.9	217.031	10676.7	9964.96	119579	0.0400702	1
191872	17185	15445.5	144.641	270.28	270280	297.741	5600.34	5226.98	62723.8	0.0540012	1
202793	587858	1623.13	846.661	81.1799	81179.9	218.661	10585.2	9879.49	118554	0.040243	1
235630	736283	1268.07	983.01	78.7204	78720.4	214.484	10828.2	10106.4	121276	0.0397888	1
195268	14301.3	15781.9	123.123	276.938	276938	296.862	5506.67	5139.56	61674.7	0.0543806	1
208544	86869.8	9017.13	407.927	152.932	152932	292.285	7608.99	7101.72	85220.7	0.0471848	1
231471	720181	1299.6	968.09	78.9358	78935.8	214.851	10805.7	10085.3	121024	0.0398304	1
214813	182155	5604.99	539.474	113.763	113763	264.592	8744.19	8161.24	97934.9	0.0441913	1
196624	8086.25	17120.6	75.6995	302.32	302320	293.026	5154.87	4811.21	57734.5	0.0558659	1
224924	693606	1354.6	943.484	79.313	79313	215.494	10766.8	10049	120588	0.0399023	1
199283	251487	4191.41	591.336	101.041	101041	249.222	9283	8664.13	103970	0.0429329	1
216647	170837	5894.18	528.781	116.568	116568	267.508	8641.63	8065.53	96786.3	0.0444418	1
228089	706655	1327.1	955.561	79.1242	79124.2	215.173	10786.2	10067.1	120805	0.0398664	1
193194	16032.8	15577.1	136.153	272.895	272895	297.402	5563.46	5192.56	62310.7	0.0541498	1
205659	79740.5	9425.46	392.51	158.708	158708	294.459	7477.97	6979.44	83753.3	0.0475643	1
190572	507088	1912.37	775.664	83.2364	83236.4	222.114	10403	9709.44	116513	0.0405926	1
150606	3213.99	23170.5	39.7246	386.593	386593	275.521	3962.82	3698.63	44383.6	0.0617323	1
197117	12653.6	16000.7	110.513	281.216	281216	296.267	5446.87	5083.74	61004.9	0.0546263	1
202573	72821.2	9861.43	376.296	165.183	165183	296.475	7338.11	6848.9	82186.8	0.0479782	1
192666	523446	1845.51	789.712	82.7569	82756.9	221.313	10443.9	9747.68	116972	0.0405133	1
216880	169157	5938.86	527.114	117.008	117008	267.951	8625.96	8050.9	96610.8	0.0444804	1
200024	248194	4246.89	589.192	101.513	101513	249.855	9260.35	8642.99	103716	0.042984	1
213240	100965	8308.14	435.21	143.53	143530	287.879	7837.07	7314.6	87775.2	0.046542	1
188639	309541	3363.77	628.083	94.2348	94234.8	239.561	9641.18	8998.44	107981	0.0421464	1
209596	623797	1521.12	879.257	80.4658	80465.8	217.453	10652.6	9942.47	119310	0.0401155	1
184944	344259	2983.86	650.71	91.2457	91245.7	235.024	9821.02	9166.29	109995	0.0417656	1
182478	5361.09	19095.4	55.8622	335.463	335463	287.016	4698.29	4385.07	52620.9	0.0579485	1
205952	80429.4	9384.3	394.054	158.113	158113	294.252	7491.18	6991.77	83901.2	0.0475257	1
219701	671168	1404.3	922.753	79.6554	79655.4	216.077	10732.2	10016.7	120201	0.0399666	1
