"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
195812	538420	1800.19	804.709	63.4263	63426.3	147.634	7002.9	6536.04	78432.4	0.0345233	48000
188266	37783	13039.2	264.999	140.544	140544	248.754	5209	4861.73	58340.8	0.0463302	48000
214451	642600	1482	898.258	62.2449	62244.9	146.828	7226.01	6744.27	80931.3	0.0334203	48000
206047	74894.1	9787.58	383.883	111.554	111554	221.328	5501.74	5134.96	61619.5	0.0439881	48000
198007	553065	1747.36	817.557	63.2161	63216.1	147.446	7036.29	6567.21	78806.5	0.0343539	48000
213630	638678	1491.94	894.668	62.2785	62278.5	146.84	7218.16	6736.95	80843.4	0.0334579	48000
193942	525032	1851.46	793.082	63.635	63635	147.834	6971.71	6506.93	78083.1	0.0346828	48000
194624	530026	1831.99	797.405	63.5552	63555.2	147.756	6983.42	6517.86	78214.3	0.0346228	48000
205194	73065.9	9907.5	379.465	112.468	112468	222.431	5490.74	5124.69	61496.2	0.0440728	48000
219916	667725	1421.12	921.332	62.0446	62044.6	146.772	7275.41	6790.38	81484.6	0.033185	48000
192246	511937	1904.6	781.829	63.856	63856	148.059	6940.58	6477.87	77734.5	0.0348435	48000
206016	231149	4577.42	580.346	77.7985	77798.5	170.04	6121.02	5712.95	68555.4	0.0396066	48000
217073	654858	1451.7	909.5	62.144	62144	146.796	7250.29	6766.94	81203.2	0.0333042	48000
179881	5057.77	19502.4	53.7601	253.92	253920	277.085	4472.59	4174.42	50093	0.0530806	48000
206806	604252	1585.14	863.33	62.6044	62604.4	146.999	7147.58	6671.07	80052.9	0.0338004	48000
188169	325870	3196.05	641.002	70.1506	70150.6	157.084	6426.62	5998.18	71978.2	0.0377039	48000
203755	587570	1634.56	848.286	62.785	62785	147.114	7112.19	6638.05	79656.6	0.0339746	48000
195460	535976	1809.34	802.577	63.4632	63463.2	147.668	6997.25	6530.76	78369.2	0.0345521	48000
212099	631250	1511.14	887.878	62.344	62344	146.867	7203.19	6722.98	80675.8	0.03353	48000
200797	570404	1688.76	832.926	62.989	62989	147.262	7074.91	6603.25	79239	0.0341599	48000
170674	4322.69	20620.6	48.3581	283.272	283272	277.13	4310.08	4022.74	48272.9	0.0547449	48000
173277	4509.71	20302	49.7453	274.812	274812	277.24	4356.87	4066.41	48796.9	0.0542591	48000
211869	88804.5	8967.14	414.568	105.525	105525	213.634	5578.65	5206.74	62480.9	0.0434028	48000
206007	599972	1597.53	859.46	62.6492	62649.2	147.026	7138.58	6662.67	79952.1	0.0338445	48000
208489	613078	1560.18	871.33	62.5152	62515.2	146.949	7165.98	6688.25	80258.9	0.0337105	48000
199423	61434.7	10752.2	348.737	119.183	119183	230.028	5414.3	5053.35	60640.2	0.0446684	48000
210709	624364	1529.36	881.596	62.4069	62406.9	146.895	7189.19	6709.91	80519	0.0335977	48000
205086	594963	1612.28	854.94	62.703	62703	147.06	7127.98	6652.78	79833.3	0.0338967	48000
199113	260751	4064.95	599.83	74.8986	74898.6	165.056	6218.78	5804.19	69650.3	0.0389805	48000
185254	361592	2838.7	664.834	68.284	68284	154.109	6535.42	6099.73	73196.7	0.0370643	48000
188027	37012.5	13128.5	261.538	141.499	141499	249.42	5200.81	4854.09	58249.1	0.0463984	48000
198792	558073	1730.01	821.98	63.1482	63148.2	147.389	7047.55	6577.71	78932.5	0.0342971	48000
177881	4878.67	19743.7	52.4542	260.145	260145	277.202	4438.01	4142.14	49705.7	0.0534293	48000
226388	695572	1358.8	947.014	61.8492	61849.2	146.752	7328.55	6839.98	82079.7	0.0329353	48000
202963	583078	1648.4	844.253	62.8365	62836.5	147.149	7102.52	6629.02	79548.3	0.0340224	48000
175601	4689.21	20019.4	51.067	267.352	267352	277.26	4398.1	4104.89	49258.7	0.0538354	48000
209083	616134	1551.72	874.106	62.4852	62485.2	146.934	7172.3	6694.14	80329.7	0.0336797	48000
230799	713562	1321.04	963.643	61.7357	61735.7	146.759	7362.07	6871.27	82455.2	0.0327797	48000
199422	562013	1716.61	825.469	63.0961	63096.1	147.346	7056.34	6585.92	79031.1	0.0342529	48000
197600	57912.1	11039.8	338.377	121.591	121591	232.54	5388.57	5029.33	60352	0.0448718	48000
172229	4432.74	20430	49.1757	278.207	278207	277.207	4338.1	4048.9	48586.7	0.0544533	48000
224030	685643	1380.45	937.847	61.9159	61915.9	146.755	7309.78	6822.46	81869.6	0.0330231	48000
201719	65942.2	10406.9	361.23	116.377	116377	226.961	5445.36	5082.33	60988	0.044425	48000
219746	666966	1422.89	920.632	62.0503	62050.3	146.773	7273.93	6789	81468.1	0.0331919	48000
186957	459812	2151.22	738.46	64.936	64936	149.313	6810.21	6356.2	76274.4	0.0355313	48000
196334	541996	1786.99	807.834	63.3733	63373.3	147.585	7011.12	6543.71	78524.5	0.0344814	48000
178784	4957.95	19634.7	53.0328	257.322	257322	277.157	4453.67	4156.76	49881.2	0.053271	48000
220262	669263	1417.55	922.747	62.0331	62033.1	146.77	7278.38	6793.16	81517.9	0.0331709	48000
221204	132990	7073.5	487.819	92.818	92818	195.095	5774.15	5389.21	64670.5	0.041969	48000
193697	523200	1858.71	791.499	63.6649	63664.9	147.864	6967.39	6502.9	78034.8	0.0347051	48000
200382	63303.2	10606.1	354.014	117.985	117985	228.737	5427.42	5065.59	60787.1	0.0445654	48000
235224	730904	1286.29	979.684	61.6347	61634.7	146.778	7393.84	6900.92	82811	0.0326334	48000
200007	565618	1704.53	828.669	63.0495	63049.5	147.309	7064.35	6593.39	79120.7	0.0342127	48000
188349	38040.1	13009.6	266.14	140.229	140229	248.532	5211.71	4864.26	58371.2	0.0463077	48000
206308	75464.1	9750.83	385.239	111.276	111276	220.989	5505.13	5138.12	61657.4	0.0439621	48000
188562	38674	12937.1	268.924	139.464	139464	247.985	5218.34	4870.45	58445.4	0.0462526	48000
216420	102953	8265.76	441.442	100.646	100646	206.877	5647.4	5270.91	63250.9	0.0428899	48000
206581	76061	9712.66	386.651	110.987	110987	220.636	5508.65	5141.4	61696.8	0.043935	48000
219984	668025	1420.42	921.607	62.0423	62042.3	146.772	7275.99	6790.92	81491.1	0.0331822	48000
215620	648116	1468.22	903.312	62.1987	62198.7	146.812	7236.98	6754.51	81054.1	0.0333677	48000
203365	69258.7	10167.7	369.932	114.484	114484	224.805	5467	5102.54	61230.4	0.0442565	48000
167433	4107.49	21021.2	46.7456	293.908	293908	276.873	4251.04	3967.64	47611.6	0.0553656	48000
194691	530514	1830.11	797.828	63.5476	63547.6	147.749	6984.56	6518.92	78227	0.0346169	48000
216560	103479	8241.78	442.37	100.483	100483	206.643	5649.82	5273.16	63277.9	0.042872	48000
185505	357081	2879.98	661.742	68.4962	68496.2	154.44	6521.92	6087.12	73045.5	0.0371426	48000
221480	674627	1405.2	927.688	61.9937	61993.7	146.763	7288.73	6802.81	81633.7	0.033122	48000
195577	54006.2	11378.6	326.191	124.517	124517	235.447	5358.34	5001.11	60013.4	0.0451124	48000
204658	71933.8	9983.37	376.679	113.051	113051	223.126	5483.8	5118.21	61418.5	0.0441264	48000
209485	82744.2	9306.08	401.79	107.97	107970	216.842	5546.5	5176.73	62120.8	0.043646	48000
176978	4801.93	19852.7	51.8932	262.985	262985	277.234	4422.27	4127.45	49529.4	0.053589	48000
198544	556505	1735.4	820.594	63.1692	63169.2	147.407	7044.03	6574.43	78893.2	0.0343148	48000
198108	58890.2	10958.3	341.31	120.902	120902	231.833	5395.85	5036.13	60433.5	0.0448141	48000
194588	52075.5	11554.3	319.866	126.075	126075	236.931	5342.67	4986.49	59837.9	0.0452379	48000
163958	3895.18	21456.1	45.1328	305.357	305357	276.465	4186.96	3907.83	46893.9	0.0560489	48000
203320	69166.8	10174.2	369.696	114.535	114535	224.864	5466.42	5101.99	61223.9	0.044261	48000
182742	5339.02	19157.6	55.8041	245.194	245194	276.804	4521.34	4219.92	50639	0.0525938	48000
184332	5510.77	18965.5	57.0501	240.435	240435	276.587	4548.11	4244.91	50938.9	0.052329	48000
218728	662400	1433.63	916.432	62.085	62085	146.781	7265.06	6780.72	81368.6	0.033234	48000
230327	711673	1324.92	961.895	61.7472	61747.2	146.757	7358.58	6868.01	82416.1	0.0327958	48000
209535	216673	4860.41	570.082	79.4262	79426.2	172.842	6072.51	5667.67	68012.1	0.0399236	48000
211975	630640	1512.74	887.32	62.3495	62349.5	146.869	7201.96	6721.83	80661.9	0.033536	48000
163605	3874.53	21500.7	44.9746	306.521	306521	276.416	4180.4	3901.71	46820.5	0.0561193	48000
211985	630692	1512.6	887.368	62.349	62349	146.869	7202.06	6721.92	80663.1	0.0335355	48000
194652	530231	1831.2	797.582	63.552	63552	147.753	6983.89	6518.3	78219.6	0.0346203	48000
174792	4625.29	20117.6	50.5973	269.936	269936	277.262	4383.82	4091.56	49098.7	0.0539817	48000
205565	73856.4	9855.26	381.388	112.069	112069	221.951	5495.53	5129.16	61549.9	0.0440359	48000
199132	60869.5	10797.2	347.112	119.556	119556	230.424	5410.27	5049.58	60595	0.0447002	48000
209881	620200	1540.59	877.804	62.4461	62446.1	146.914	7180.67	6701.96	80423.5	0.033639	48000
223913	685142	1381.56	937.384	61.9194	61919.4	146.755	7308.83	6821.57	81858.9	0.0330275	48000
192670	48239.8	11920.4	306.635	129.416	129416	239.968	5310	4956	59472	0.0455013	48000
216355	651541	1459.78	906.455	62.1707	62170.7	146.804	7243.75	6760.84	81130	0.0333354	48000
180149	5082.76	19470.2	53.9421	253.094	253094	277.065	4477.19	4178.71	50144.5	0.0530344	48000
188477	38426.2	12965.3	267.841	139.761	139761	248.199	5215.76	4868.04	58416.5	0.046274	48000
203920	588499	1631.73	849.12	62.7745	62774.5	147.107	7114.19	6639.91	79678.9	0.0339647	48000
193348	520563	1869.25	789.227	63.7085	63708.5	147.908	6961.15	6497.08	77964.9	0.0347372	48000
193828	287176	3673.67	616.456	72.7304	72730.4	161.369	6304.41	5884.12	70609.4	0.0384457	48000
235729	732840	1282.51	981.475	61.6239	61623.9	146.781	7397.36	6904.2	82850.4	0.0326173	48000
192854	48615.8	11883.5	307.973	129.073	129073	239.665	5313.3	4959.08	59508.9	0.0454746	48000
193859	50636.4	11689	315.01	127.289	127289	238.056	5330.66	4975.29	59703.4	0.0453344	48000
195952	539386	1796.61	805.552	63.4119	63411.9	147.621	7005.12	6538.11	78457.3	0.0345119	48000
200100	566188	1702.64	829.175	63.0422	63042.2	147.303	7065.61	6594.57	79134.8	0.0342064	48000
224759	688736	1373.64	940.702	61.8948	61894.8	146.753	7315.65	6827.94	81935.3	0.0329956	48000
198777	8653.53	16957.2	80.2271	196.503	196503	271.538	4806.93	4486.46	53837.6	0.0498579	48000
206623	76153.9	9706.75	386.869	110.943	110943	220.581	5509.19	5141.91	61703	0.0439308	48000
186370	5751.14	18717.7	58.7931	234.42	234420	276.24	4582.19	4276.71	51320.5	0.0519944	48000
183657	5436.31	19047.2	56.51	242.448	242448	276.684	4536.77	4234.32	50811.8	0.052441	48000
181994	5262.26	19247.8	55.2469	247.455	247455	276.891	4508.67	4208.09	50497.1	0.0527198	48000
215097	645658	1474.33	901.06	62.2191	62219.1	146.819	7232.1	6749.96	80999.5	0.0333911	48000
178634	4944.59	19652.8	52.9354	257.79	257790	277.166	4451.08	4154.34	49852	0.0532972	48000
196343	542060	1786.76	807.89	63.3724	63372.4	147.584	7011.26	6543.85	78526.2	0.0344807	48000
208201	79709.5	9486.12	395.061	109.295	109295	218.53	5529.65	5161.01	61932.1	0.0437743	48000
230609	712804	1322.6	962.941	61.7403	61740.3	146.758	7360.67	6869.96	82439.5	0.0327861	48000
199500	562501	1714.96	825.902	63.0897	63089.7	147.341	7057.43	6586.93	79043.2	0.0342474	48000
220857	671892	1411.47	925.169	62.0136	62013.6	146.766	7283.46	6797.9	81574.8	0.0331469	48000
183540	5423.71	19061.2	56.4186	242.796	242796	276.701	4534.81	4232.49	50789.9	0.0524604	48000
206466	602437	1590.37	861.688	62.6233	62623.3	147.011	7143.77	6667.52	80010.2	0.0338191	48000
217170	105853	8135.09	446.502	99.7614	99761.4	205.602	5660.61	5283.24	63398.8	0.0427924	48000
208747	614407	1556.49	872.537	62.5021	62502.1	146.943	7168.73	6690.81	80289.8	0.0336971	48000
213253	92658.3	8764.54	422.275	104.092	104092	211.698	5598.17	5224.96	62699.5	0.0432562	48000
176405	4754.42	19922	51.5452	264.797	264797	277.248	4412.24	4118.09	49417.1	0.0536911	48000
205123	595164	1611.69	855.12	62.7008	62700.8	147.058	7128.4	6653.18	79838.1	0.0338946	48000
204882	593839	1615.63	853.927	62.7152	62715.2	147.068	7125.59	6650.55	79806.6	0.0339084	48000
218852	113521	7807.66	459.23	97.5752	97575.2	202.388	5694.37	5314.75	63776.9	0.0425449	48000
194763	52419.7	11522.6	321.009	125.792	125792	236.664	5345.5	4989.13	59869.6	0.0452152	48000
186348	5748.39	18720.4	58.7732	234.485	234485	276.244	4581.82	4276.37	51316.4	0.051998	48000
200335	567617	1697.91	830.445	63.024	63024	147.289	7068.77	6597.52	79170.2	0.0341906	48000
170927	4340.29	20589.5	48.4892	282.445	282445	277.145	4314.66	4027.01	48324.2	0.0546971	48000
220853	155292	6361.89	515.135	88.3725	88372.5	187.945	5858.51	5467.95	65615.4	0.0413736	48000
210078	84194.5	9222.55	404.926	107.362	107362	216.055	5554.37	5184.08	62208.9	0.0435863	48000
195321	53508.6	11423.4	324.581	124.911	124911	235.826	5354.35	4997.39	59968.7	0.0451443	48000
188245	37718.7	13046.6	264.713	140.623	140623	248.81	5208.32	4861.1	58333.2	0.0463358	48000
191757	46337.6	12110.7	299.711	131.207	131207	241.516	5292.98	4940.11	59281.4	0.0456394	48000
207490	607869	1574.82	866.605	62.5673	62567.3	146.978	7155.14	6678.13	80137.6	0.0337634	48000
211427	627941	1519.85	884.857	62.374	62374	146.88	7196.48	6716.71	80600.6	0.0335624	48000
190363	20304.8	15161.3	167.578	166.75	166750	262.911	5004.65	4671.01	56052.1	0.0480768	48000
180834	5147.88	19387.6	54.4157	250.99	250990	277.007	4488.91	4189.65	50275.8	0.0529169	48000
218729	173030	5869.24	533.556	85.3771	85377.1	182.974	5922.3	5527.48	66329.8	0.0409324	48000
192242	47356.7	12008	303.452	130.236	130236	240.683	5302.17	4948.69	59384.3	0.0455647	48000
217515	180222	5684.69	540.336	84.2707	84270.7	181.112	5947.6	5551.09	66613.1	0.0407596	48000
192135	511037	1908.37	781.061	63.8718	63871.8	148.076	6938.42	6475.85	77710.3	0.0348547	48000
193071	518434	1877.85	787.396	63.7442	63744.2	147.944	6956.1	6492.36	77908.3	0.0347632	48000
190464	496839	1969.9	769.02	64.1336	64133.6	148.359	6903.9	6443.64	77323.6	0.0350346	48000
186876	30758	13881.3	230.938	150.018	150018	254.808	5130.61	4788.57	57462.8	0.0469891	48000
187158	33351.6	13563.9	244.201	146.32	146320	252.587	5160.49	4816.45	57797.5	0.0467363	48000
198007	553069	1747.34	817.561	63.216	63216	147.446	7036.3	6567.22	78806.6	0.0343538	48000
212620	633794	1504.51	890.201	62.3213	62321.3	146.857	7208.33	6727.78	80733.3	0.0335052	48000
221545	674913	1404.55	927.952	61.9916	61991.6	146.763	7289.28	6803.33	81639.9	0.0331194	48000
201448	574276	1676.22	836.379	62.9413	62941.3	147.225	7083.4	6611.17	79334.1	0.0341175	48000
188277	475420	2070.82	751.184	64.5748	64574.8	148.87	6850.36	6393.67	76724	0.0353169	48000
195818	54472.4	11337	327.687	124.153	124153	235.093	5362.05	5004.58	60054.9	0.0450828	48000
189012	39928.8	12795.2	274.32	137.987	137987	246.906	5231.26	4882.51	58590.1	0.0461456	48000
207178	606223	1579.5	865.114	62.5841	62584.1	146.988	7151.71	6674.92	80099.1	0.0337802	48000
220615	670824	1413.93	924.184	62.0215	62021.5	146.768	7281.4	6795.97	81551.7	0.0331566	48000
192851	48609	11884.1	307.949	129.08	129080	239.67	5313.24	4959.02	59508.3	0.045475	48000
185242	5615.12	18855	57.8067	237.736	237736	276.441	4563.37	4259.14	51109.7	0.0521789	48000
203488	586062	1639.18	846.931	62.8022	62802.2	147.125	7108.95	6635.02	79620.3	0.0339906	48000
197486	549682	1759.28	814.578	63.2631	63263.1	147.487	7028.64	6560.07	78720.8	0.0343925	48000
164783	3944.01	21352.4	45.5059	302.641	302641	276.573	4202.22	3922.08	47064.9	0.0558852	48000
210259	622109	1535.43	879.542	62.4281	62428.1	146.905	7184.58	6705.61	80467.3	0.03362	48000
200508	568660	1694.48	831.373	63.0109	63010.9	147.278	7071.07	6599.66	79196	0.0341791	48000
162758	3825.74	21607.7	44.5996	309.304	309304	276.295	4164.68	3887.04	46644.5	0.0562888	48000
176027	4723.57	19967.8	51.3191	265.996	265996	277.255	4405.6	4111.9	49342.8	0.0537588	48000
185859	5688.46	18780	58.3386	235.921	235921	276.334	4573.66	4268.75	51225	0.0520779	48000
205360	596459	1607.85	856.289	62.6867	62686.7	147.05	7131.15	6655.74	79868.9	0.033881	48000
215785	648889	1466.31	904.022	62.1924	62192.4	146.81	7238.51	6755.94	81071.3	0.0333604	48000
206075	74956.9	9783.52	384.032	111.523	111523	221.291	5502.12	5135.31	61623.7	0.0439852	48000
184810	5565.06	18907.4	57.4438	239.013	239013	276.512	4556.14	4252.4	51028.8	0.0522499	48000
213984	640378	1487.62	896.223	62.2638	62263.8	146.835	7221.56	6740.13	80881.5	0.0334416	48000
210454	85130.6	9169.47	406.923	106.978	106978	215.554	5559.38	5188.76	62265.1	0.0435483	48000
196335	542003	1786.97	807.84	63.3732	63373.2	147.585	7011.13	6543.72	78524.7	0.0344813	48000
207344	607098	1577.01	865.906	62.5752	62575.2	146.983	7153.53	6676.63	80119.6	0.0337712	48000
163841	3888.32	21470.9	45.0803	305.743	305743	276.449	4184.79	3905.8	46869.6	0.0560722	48000
208601	613657	1558.57	871.856	62.5094	62509.4	146.946	7167.18	6689.36	80272.4	0.0337046	48000
184644	5546.09	18927.6	57.3062	239.506	239506	276.538	4553.36	4249.8	50997.6	0.0522773	48000
199839	62242.9	10688.4	351.037	118.658	118658	229.466	5420.02	5058.68	60704.2	0.0446235	48000
199025	559538	1725	823.276	63.1287	63128.7	147.373	7050.82	6580.77	78969.2	0.0342806	48000
207116	605894	1580.44	864.816	62.5875	62587.5	146.99	7151.02	6674.28	80091.4	0.0337835	48000
168808	4196.61	20850.6	47.4158	289.385	289385	276.998	4276.19	3991.11	47893.3	0.0551001	48000
191094	502362	1945.49	773.684	64.0291	64029.1	148.244	6917.41	6456.25	77475	0.0349639	48000
196516	55822	11218.4	331.953	123.121	123121	234.08	5372.63	5014.45	60173.4	0.0449984	48000
209574	82959.7	9293.56	402.259	107.879	107879	216.725	5547.68	5177.83	62134	0.0436371	48000
202343	67189.6	10315.5	364.549	115.649	115649	226.14	5453.61	5090.04	61080.4	0.0443606	48000
190490	497067	1968.88	769.213	64.1292	64129.2	148.354	6904.46	6444.16	77329.9	0.0350316	48000
148491	3118.2	23469.5	38.9405	354.357	354357	273.419	3898.84	3638.91	43667	0.0592447	48000
184490	5528.56	18946.3	57.1791	239.965	239965	276.563	4550.77	4247.38	50968.6	0.0523029	48000
206461	75796.8	9729.51	386.027	111.115	111115	220.792	5507.09	5139.95	61679.4	0.043947	48000
182997	5365.71	19126.9	55.9978	244.427	244427	276.772	4525.64	4223.93	50687.2	0.0525511	48000
229416	708004	1332.52	958.503	61.7698	61769.8	146.755	7351.78	6861.66	82339.9	0.0328273	48000
214529	96510.6	8571.07	429.678	102.742	102742	209.837	5617.06	5242.59	62911.1	0.0431151	48000
189618	314059	3330.95	633.409	70.8706	70870.6	158.264	6389.76	5963.78	71565.3	0.037925	48000
206981	76945.8	9656.66	388.724	110.566	110566	220.117	5513.82	5146.23	61754.8	0.0438954	48000
221150	673182	1408.51	926.357	62.0042	62004.2	146.765	7285.95	6800.22	81602.6	0.0331351	48000
211405	627829	1520.14	884.755	62.375	62375	146.88	7196.25	6716.5	80598	0.0335635	48000
184765	5559.91	18912.9	57.4064	239.147	239147	276.519	4555.39	4251.7	51020.4	0.0522573	48000
197853	552074	1750.83	816.684	63.2297	63229.7	147.458	7034.06	6565.12	78781.4	0.0343652	48000
185981	5703.29	18765.1	58.4461	235.561	235561	276.312	4575.7	4270.66	51247.9	0.0520579	48000
194693	530527	1830.06	797.839	63.5473	63547.3	147.748	6984.59	6518.95	78227.4	0.0346168	48000
204786	72203.5	9965.19	377.346	112.911	112911	222.96	5485.46	5119.76	61437.1	0.0441136	48000
204004	70571.6	10076.3	373.273	113.771	113771	223.975	5475.32	5110.29	61323.5	0.044192	48000
211263	627128	1522	884.116	62.3814	62381.4	146.883	7194.83	6715.17	80582.1	0.0335704	48000
204718	236514	4478.18	584.001	77.2321	77232.1	169.064	6138.88	5729.62	68755.5	0.0394909	48000
200471	568436	1695.21	831.174	63.0137	63013.7	147.281	7070.57	6599.2	79190.4	0.0341816	48000
190425	43406.7	12415.4	288.521	134.157	134157	243.952	5265.62	4914.57	58974.9	0.0458628	48000
187841	470570	2095.15	747.204	64.6832	64683.2	149.001	6837.98	6382.12	76585.4	0.0353827	48000
200835	570630	1688.02	833.128	62.9862	62986.2	147.259	7075.41	6603.71	79244.5	0.0341574	48000
192046	46947.7	12049	301.96	130.622	130622	241.017	5298.5	4945.27	59343.2	0.0455945	48000
191275	45304.1	12216.5	295.841	132.22	132220	242.369	5283.49	4931.26	59175.1	0.0457167	48000
200809	64142.2	10541.8	356.337	117.463	117463	228.166	5433.19	5070.98	60851.8	0.0445201	48000
204570	592118	1620.78	852.376	62.7341	62734.1	147.08	7121.92	6647.13	79765.5	0.0339265	48000
181298	5192.97	19331.7	54.7435	249.573	249573	276.963	4496.83	4197.04	50364.5	0.0528378	48000
195406	278712	3792.75	611.156	73.3856	73385.6	162.477	6277.16	5858.68	70304.2	0.0386145	48000
207886	609942	1568.96	868.484	62.5464	62546.4	146.966	7159.46	6682.17	80186	0.0337423	48000
194697	52290.2	11534.5	320.58	125.898	125898	236.764	5344.44	4988.14	59857.7	0.0452237	48000
175098	4649.27	20080.4	50.7736	268.958	268958	277.262	4389.22	4096.61	49159.3	0.0539263	48000
212643	90925.1	8854.49	418.847	104.726	104726	212.559	5589.47	5216.84	62602.1	0.0433214	48000
216652	652917	1456.42	907.718	62.1596	62159.6	146.8	7246.47	6763.37	81160.4	0.0333224	48000
203675	587117	1635.95	847.879	62.7902	62790.2	147.117	7111.22	6637.14	79645.7	0.0339794	48000
193815	524084	1855.21	792.262	63.6504	63650.4	147.849	6969.47	6504.84	78058.1	0.0346943	48000
215481	99622.2	8420.91	435.453	101.706	101706	208.384	5631.9	5256.44	63077.2	0.0430047	48000
178310	4916.04	19691.9	52.7271	258.801	258801	277.182	4445.46	4149.1	49789.2	0.0533539	48000
224811	688957	1373.16	940.905	61.8933	61893.3	146.753	7316.07	6828.33	81939.9	0.0329936	48000
194027	525660	1848.99	793.623	63.6249	63624.9	147.824	6973.18	6508.31	78099.7	0.0346753	48000
194843	52575.6	11508.3	321.524	125.664	125664	236.543	5346.78	4990.33	59883.9	0.0452049	48000
177381	4835.86	19804.1	52.1413	261.716	261716	277.222	4429.3	4134.01	49608.1	0.0535176	48000
209789	619736	1541.86	877.382	62.4505	62450.5	146.916	7179.71	6701.07	80412.8	0.0336437	48000
223511	683423	1385.38	935.798	61.9313	61931.3	146.756	7305.56	6818.52	81822.2	0.0330429	48000
182933	5358.96	19134.6	55.9489	244.62	244620	276.78	4524.56	4222.92	50675.1	0.0525619	48000
204942	594170	1614.64	854.225	62.7116	62711.6	147.065	7126.29	6651.21	79814.5	0.033905	48000
194729	52352	11528.8	320.785	125.847	125847	236.716	5344.95	4988.62	59863.4	0.0452196	48000
190392	43330.6	12423.5	288.221	134.237	134237	244.016	5264.89	4913.89	58966.7	0.0458688	48000
218415	660983	1436.99	915.129	62.0959	62095.9	146.783	7262.29	6778.14	81337.7	0.0332471	48000
211206	209698	5005.16	564.879	80.2658	80265.8	174.285	6048.94	5645.68	67748.1	0.0400792	48000
197144	270015	3921.15	605.694	74.0967	74096.7	163.686	6248.98	5832.38	69988.6	0.0387904	48000
194520	529276	1834.89	796.754	63.5671	63567.1	147.768	6981.66	6516.22	78194.6	0.0346318	48000
200372	255084	4156.65	596.205	75.4127	75412.7	165.937	6200.21	5786.86	69442.3	0.0390981	48000
206793	604179	1585.35	863.263	62.6051	62605.1	147	7147.42	6670.93	80051.2	0.0338011	48000
181638	5226.61	19290.7	54.988	248.535	248535	276.929	4502.62	4202.45	50429.4	0.05278	48000
224369	687084	1377.27	939.176	61.906	61906	146.754	7312.52	6825.02	81900.2	0.0330102	48000
194265	51440.1	11613.4	317.737	126.605	126605	237.426	5337.41	4981.58	59778.9	0.0452802	48000
209632	618937	1544.03	876.655	62.4582	62458.2	146.92	7178.07	6699.53	80394.4	0.0336516	48000
216358	651555	1459.75	906.467	62.1706	62170.6	146.803	7243.78	6760.86	81130.3	0.0333352	48000
215367	99239.4	8439.1	434.752	101.831	101831	208.561	5630.09	5254.75	63057	0.0430181	48000
194064	525937	1847.9	793.863	63.6204	63620.4	147.82	6973.84	6508.91	78107	0.0346719	48000
189783	490585	1998.32	763.77	64.2564	64256.4	148.497	6888.45	6429.22	77150.6	0.0351156	48000
217949	109158	7990.88	452.101	98.7933	98793.3	204.19	5675.36	5297	63564	0.042684	48000
188239	37700.1	13048.8	264.629	140.646	140646	248.826	5208.12	4860.92	58331	0.0463375	48000
201479	574461	1675.63	836.544	62.939	62939	147.224	7083.8	6611.55	79338.6	0.0341155	48000
203475	585990	1639.4	846.866	62.803	62803	147.126	7108.8	6634.88	79618.6	0.0339914	48000
186178	5727.48	18741	58.6215	234.981	234981	276.276	4579	4273.73	51284.8	0.0520256	48000
198478	556082	1736.87	820.22	63.1749	63174.9	147.411	7043.08	6573.54	78882.5	0.0343196	48000
211058	626109	1524.71	883.186	62.3908	62390.8	146.888	7192.75	6713.24	80558.8	0.0335805	48000
205600	232864	4545.38	581.522	77.6154	77615.4	169.724	6126.74	5718.29	68619.4	0.0395695	48000
181054	5169.17	19361.1	54.5705	250.317	250317	276.987	4492.67	4193.16	50317.9	0.0528793	48000
210133	84329.7	9214.84	405.215	107.306	107306	215.983	5555.09	5184.75	62217.1	0.0435808	48000
219549	666085	1424.95	919.822	62.0569	62056.9	146.775	7272.23	6787.41	81448.9	0.0332	48000
186548	454275	2181.28	734.006	65.073	65073	149.487	6795.74	6342.69	76112.3	0.0356092	48000
219518	117282	7655.74	465.15	96.5751	96575.1	200.888	5710.38	5329.69	63956.3	0.0424283	48000
203582	69704	10136.5	371.072	114.24	114240	224.522	5469.84	5105.18	61262.2	0.0442345	48000
198124	58922.4	10955.6	341.406	120.88	120880	231.809	5396.09	5036.35	60436.2	0.0448122	48000
182477	5311.54	19189.6	55.6047	245.993	245993	276.836	4516.86	4215.73	50588.8	0.0526384	48000
191284	45322.3	12214.6	295.91	132.202	132202	242.353	5283.66	4931.42	59177	0.0457153	48000
197537	550015	1758.1	814.871	63.2584	63258.4	147.483	7029.4	6560.77	78729.3	0.0343887	48000
202226	66953.2	10332.7	363.924	115.785	115785	226.295	5452.06	5088.59	61063	0.0443727	48000
189662	489439	2003.62	762.811	64.2794	64279.4	148.524	6885.6	6426.56	77118.7	0.0351306	48000
196234	55277.4	11266	330.243	123.533	123533	234.487	5368.38	5010.49	60125.9	0.0450322	48000
174858	4630.43	20109.6	50.635	269.726	269726	277.262	4384.98	4092.65	49111.8	0.0539698	48000
199961	62481.8	10669.8	351.712	118.505	118505	229.301	5421.7	5060.25	60723	0.0446103	48000
