"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
211339	627816	1519.56	884.628	63.5902	63590.2	151.325	7414.51	6920.2	83042.5	0.0346493	3
191464	6660.43	17904.4	65.2035	358.356	358356	293.182	5008.1	4674.23	56090.7	0.0595323	3
227017	698397	1352.32	949.536	62.7843	62784.3	150.253	7509.18	7008.56	84102.8	0.0339739	3
189769	44485.2	12260.1	291.631	160.989	160989	274.629	5973.71	5575.46	66905.6	0.0477115	3
215350	647131	1470.1	902.303	63.3452	63345.2	150.982	7440.89	6944.83	83338	0.034459	3
197381	549532	1758.9	814.291	64.8403	64840.3	153.224	7302.38	6815.56	81786.7	0.0354758	3
217162	109193	7975.43	451.352	108.658	108658	228.42	6355.32	5931.63	71179.6	0.0437129	3
219636	123336	7410.08	473.514	103.814	103814	221.547	6404.44	5977.47	71729.7	0.0432274	3
213612	638889	1490.83	894.75	63.4472	63447.2	151.124	7429.68	6934.37	83212.4	0.0345396	3
201362	574217	1675.61	836.185	64.3944	64394.4	152.522	7338.77	6849.52	82194.2	0.0352044	3
188346	322349	3232.3	638.367	73.7147	73714.7	169.246	6899.48	6439.51	77274.2	0.0386968	3
213957	195529	5310.97	553.102	87.7318	87731.8	195.278	6608.31	6167.75	74013	0.0412823	3
209478	618489	1544.61	876.128	63.7162	63716.2	151.506	7401.61	6908.17	82898	0.0347428	3
206307	77536.2	9597.68	389.137	124.429	124429	247.367	6218.03	5803.5	69642	0.0451052	3
174404	4627.25	20076.3	50.5236	429.577	429577	286.786	4540.61	4237.9	50854.9	0.065939	3
225466	691937	1366.21	943.567	62.8487	62848.7	150.332	7500.69	7000.64	84007.7	0.0340336	3
208465	613299	1558.9	871.408	63.7887	63788.7	151.611	7394.38	6901.42	82817.1	0.0347954	3
191642	48401.1	11866.3	306.126	154.293	154293	271.013	6013.56	5612.66	67351.9	0.0472752	3
202307	245125	4320.28	589.265	80.8691	80869.1	182.736	6728.5	6279.94	75359.3	0.0401879	3
182151	5340.01	19109.7	55.682	402.632	402632	289.793	4741.39	4425.3	53103.6	0.0631508	3
200844	571145	1685.53	833.443	64.447	64447	152.604	7334.3	6845.34	82144.1	0.0352376	3
198203	61061.2	10752.3	346.623	138.099	138099	259.922	6117.88	5710.02	68520.2	0.0461537	3
211572	90384.1	8864.95	416.873	116.907	116907	238.97	6279.89	5861.23	70334.7	0.0444715	3
207683	80653.4	9408.43	396.237	122.413	122413	245.227	6234.06	5818.46	69821.5	0.04494	3
190939	303028	3461.96	626.027	75.1929	75192.9	172.042	6858.39	6401.17	76814	0.0390482	3
196913	58597.6	10951.5	339.384	140.742	140742	261.988	6099.94	5693.28	68319.4	0.0463444	3
208148	81736.8	9344.49	398.646	121.744	121744	244.499	6239.46	5823.5	69882	0.0448845	3
214453	193195	5364.78	551.153	88.1154	88115.4	195.96	6602.39	6162.23	73946.8	0.0413371	3
191089	503165	1940.83	774.18	65.8469	65846.9	154.881	7230.87	6748.81	80985.7	0.0360185	3
191405	505835	1929.31	776.448	65.782	65782	154.771	7235.11	6752.77	81033.2	0.035986	3
199940	565684	1703.47	828.581	64.5424	64542.4	152.753	7326.31	6837.89	82054.7	0.035297	3
199177	560989	1719.21	824.413	64.6265	64626.5	152.885	7319.4	6831.44	81977.3	0.0353485	3
202149	578819	1660.96	840.3	64.3171	64317.1	152.403	7345.44	6855.74	82268.9	0.035155	3
211384	628042	1518.96	884.835	63.5872	63587.2	151.321	7414.82	6920.5	83045.9	0.034647	3
171094	4376.68	20491.1	48.6851	439.068	439068	285.487	4458.78	4161.53	49938.4	0.0670861	3
196302	57432.1	11048.5	335.863	142.065	142065	262.982	6091.11	5685.04	68220.5	0.0464386	3
172777	4500.92	20279.8	49.5991	434.376	434376	286.148	4500.13	4200.12	50401.4	0.0665059	3
201854	247080	4286.56	590.55	80.6416	80641.6	182.311	6733.06	6284.19	75410.3	0.0401472	3
193355	521313	1865.18	789.701	65.4234	65423.4	154.173	7259.39	6775.43	81305.2	0.0358006	3
217968	174340	5827.56	534.214	91.4671	91467.1	201.816	6553.44	6116.55	73398.6	0.0417947	3
196431	543227	1781.55	808.753	64.9633	64963.3	153.422	7292.91	6806.72	81680.6	0.035547	3
180239	5143.48	19348.5	54.2661	409.97	409970	289.059	4690.52	4377.82	52533.8	0.063853	3
171003	4370.15	20502.5	48.6369	439.313	439313	285.451	4456.56	4159.46	49913.5	0.0671172	3
198891	260269	4068.36	599.077	79.1787	79178.7	179.569	6763.47	6312.57	75750.8	0.0398768	3
208245	612161	1562.07	870.375	63.8048	63804.8	151.634	7392.8	6899.94	82799.3	0.034807	3
220116	668860	1417.98	922.278	63.0928	63092.8	150.644	7470.11	6972.1	83665.2	0.0342501	3
224123	686262	1378.63	938.326	62.9066	62906.6	150.404	7493.21	6993.66	83923.9	0.0340864	3
168096	4169.72	20869.3	47.1496	446.787	446787	284.311	4386.46	4094.03	49128.4	0.0681034	3
222896	681014	1390.29	933.482	62.9614	62961.4	150.474	7486.27	6987.18	83846.2	0.0341355	3
216949	654559	1451.89	909.121	63.2563	63256.3	150.861	7450.93	6954.2	83450.4	0.034387	3
214891	644972	1475.48	900.322	63.3716	63371.6	151.019	7437.96	6942.1	83305.2	0.03448	3
200881	571361	1684.83	833.636	64.4432	64443.2	152.598	7334.61	6845.64	82147.7	0.0352352	3
212637	201528	5175.97	557.979	86.7748	86774.8	193.566	6623.39	6181.83	74181.9	0.0411429	3
184048	5552.87	18871.4	57.2133	394.84	394840	290.513	4792.91	4473.38	53680.6	0.0624433	3
181588	5280.48	19180	55.2534	404.842	404842	289.578	4726.33	4411.24	52934.9	0.0633584	3
203876	72319	9933.37	376.646	128.146	128146	251.111	6189.41	5776.79	69321.4	0.045402	3
213483	638270	1492.41	894.183	63.455	63455	151.134	7428.84	6933.58	83203	0.0345457	3
200593	65694	10398.2	359.542	133.626	133626	256.171	6149.19	5739.24	68870.9	0.0458229	3
214885	644943	1475.55	900.296	63.3719	63371.9	151.019	7437.92	6942.06	83304.7	0.0344803	3
213673	639178	1490.09	895.015	63.4436	63443.6	151.118	7430.08	6934.74	83216.9	0.0345368	3
203358	585739	1639.41	846.506	64.204	64204	152.23	7355.4	6865.04	82380.5	0.0350813	3
204110	72808.7	9900.79	377.853	127.777	127777	250.751	6192.2	5779.39	69352.7	0.045373	3
208541	613691	1557.81	871.765	63.7832	63783.2	151.603	7394.93	6901.94	82823.2	0.0347914	3
194123	527032	1842.59	794.642	65.2982	65298.2	153.967	7268.23	6783.68	81404.2	0.0357335	3
192139	49397.9	11770	309.646	152.742	152742	270.102	6023.03	5621.49	67457.9	0.0471722	3
193530	52124.3	11514.4	318.952	148.779	148779	267.638	6047.68	5644.51	67734.1	0.046905	3
201965	246599	4294.82	590.234	80.6973	80697.3	182.415	6731.94	6283.14	75397.7	0.0401572	3
233812	725624	1296.34	974.721	62.5303	62530.3	149.953	7544.66	7041.68	84500.2	0.033726	3
213632	197033	5276.68	554.342	87.488	87488	194.843	6612.1	6171.3	74055.6	0.0412471	3
207783	80884.6	9394.7	396.754	122.269	122269	245.071	6235.22	5819.54	69834.5	0.0449281	3
187720	39590.9	12787.1	271.809	170.978	170978	279.163	5917.02	5522.55	66270.6	0.0483397	3
208930	83605.5	9236.33	402.732	120.626	120626	243.263	6248.59	5832.02	69984.2	0.0447908	3
222011	677182	1398.91	929.948	63.0021	63002.1	150.526	7481.19	6982.44	83789.3	0.0341714	3
170680	4347.07	20543.1	48.4664	440.181	440181	285.325	4448.7	4152.12	49825.4	0.0672278	3
203588	587037	1635.44	847.672	64.1832	64183.2	152.198	7357.26	6866.78	82401.3	0.0350676	3
211725	629724	1514.54	886.37	63.5651	63565.1	151.289	7417.13	6922.65	83071.9	0.0346303	3
177248	4865.12	19721.5	52.2538	420.516	420516	287.898	4612.71	4305.2	51662.4	0.0649328	3
194644	54270.1	11321.2	325.97	145.919	145919	265.731	6065.92	5661.52	67938.3	0.0467086	3
203257	241076	4391.32	586.58	81.3496	81349.6	183.632	6719.03	6271.09	75253.1	0.0402728	3
187339	466021	2117.09	743.281	66.8568	66856.8	156.616	7170.12	6692.11	80305.3	0.0364892	3
212289	632489	1507.31	888.896	63.529	63529	151.238	7420.93	6926.2	83114.4	0.0346028	3
232334	719845	1307.89	969.373	62.582	62582	150.012	7537.16	7034.69	84416.2	0.0337781	3
201612	575690	1670.89	837.501	64.3694	64369.4	152.484	7340.91	6851.51	82218.2	0.0351885	3
210731	209820	4996.76	564.441	85.5156	85515.6	191.294	6643.96	6201.03	74412.3	0.0409537	3
184791	367626	2782.74	668.704	70.8767	70876.7	163.916	6991.34	6525.25	78303	0.0379269	3
192236	512616	1900.67	782.231	65.6212	65621.2	154.502	7245.81	6762.75	81153.1	0.0359041	3
187218	23132.6	14762.6	185.578	223.531	223531	291.907	5652.3	5275.48	63305.7	0.0513877	3
219002	167179	6017.69	527.141	92.8734	92873.4	204.214	6534.22	6098.61	73183.3	0.0419761	3
187752	39676.5	12777.5	272.174	170.785	170785	279.084	5918.08	5523.54	66282.5	0.0483278	3
214385	98763	8445.86	433.025	112.914	112914	234.043	6315.26	5894.24	70730.9	0.0441138	3
227194	699130	1350.76	950.214	62.7771	62777.1	150.244	7510.14	7009.46	84113.5	0.0339671	3
207991	610840	1565.77	869.176	63.8236	63823.6	151.662	7390.95	6898.22	82778.6	0.0348205	3
184434	5598.72	18822.6	57.543	393.187	393187	290.658	4803.53	4483.3	53799.6	0.0622979	3
177128	4854.63	19736.4	52.1777	420.915	420915	287.852	4609.64	4302.34	51628	0.0649755	3
210292	622599	1533.47	879.87	63.6601	63660.1	151.425	7407.3	6913.48	82961.8	0.0347015	3
216858	654137	1452.91	908.734	63.2613	63261.3	150.868	7450.36	6953.67	83444	0.0343911	3
225605	692520	1364.95	944.106	62.8428	62842.8	150.325	7501.46	7001.36	84016.3	0.0340282	3
216159	650906	1460.79	905.767	63.2996	63299.6	150.92	7446	6949.6	83395.2	0.0344223	3
224121	686254	1378.65	938.319	62.9067	62906.7	150.405	7493.2	6993.65	83923.8	0.0340865	3
217829	658583	1442.2	912.82	63.2093	63209.3	150.798	7456.35	6959.26	83511.1	0.0343482	3
156025	3475.66	22428.2	41.8228	471.087	471087	279.64	4111.03	3836.97	46043.6	0.0719872	3
221640	675565	1402.58	928.456	63.0195	63019.5	150.548	7479.04	6980.44	83765.2	0.0341867	3
212809	93881.8	8685.04	423.783	115.168	115168	236.865	6295.05	5875.38	70504.6	0.0443177	3
177748	4909.48	19659.1	52.5752	418.827	418827	288.093	4625.58	4317.21	51806.5	0.0647538	3
188882	482859	2033.31	757.132	66.373	66373	155.777	7198.07	6718.2	80618.3	0.0362715	3
218473	661507	1435.23	915.509	63.1756	63175.6	150.753	7460.27	6962.92	83555	0.0343202	3
198149	554501	1741.46	818.672	64.7461	64746.1	153.074	7309.79	6822.47	81869.7	0.0354203	3
203892	588745	1630.23	849.208	64.1561	64156.1	152.157	7359.71	6869.06	82428.7	0.0350496	3
232201	719321	1308.95	968.888	62.5868	62586.8	150.018	7536.48	7034.05	84408.6	0.0337829	3
201549	67584.3	10260.8	364.577	131.963	131963	254.691	6161.17	5750.42	69005.1	0.0456971	3
205064	595230	1610.77	855.05	64.0549	64054.9	152.005	7368.95	6877.69	82532.2	0.0349815	3
203296	240910	4394.25	586.47	81.3694	81369.4	183.669	6718.64	6270.73	75248.8	0.0402763	3
174533	4637.6	20060.1	50.5991	429.183	429183	286.837	4543.86	4240.93	50891.2	0.0658936	3
202410	580325	1656.22	841.649	64.2921	64292.1	152.365	7347.61	6857.77	82293.3	0.0351388	3
195634	537790	1801.57	803.997	65.0726	65072.6	153.599	7284.68	6799.04	81588.4	0.035609	3
229422	708228	1331.64	958.625	62.6895	62689.5	150.138	7522.04	7020.57	84246.8	0.0338837	3
190716	499952	1954.89	771.459	65.9263	65926.3	155.015	7225.74	6744.02	80928.3	0.0360579	3
226352	695641	1358.22	946.989	62.8116	62811.6	150.286	7505.56	7005.19	84062.2	0.0339993	3
203823	72208.9	9940.73	376.374	128.23	128230	251.192	6188.78	5776.2	69314.4	0.0454086	3
193947	525742	1847.64	793.525	65.3261	65326.1	154.013	7266.24	6781.82	81381.9	0.0357486	3
218996	663860	1429.67	917.674	63.1489	63148.9	150.718	7463.43	6965.86	83590.4	0.0342977	3
171224	4386.06	20474.7	48.7542	438.715	438715	285.538	4461.95	4164.49	49973.9	0.0670415	3
214434	98924.1	8438.18	433.322	112.843	112843	233.952	6315.91	5894.85	70738.2	0.0441073	3
226040	694339	1361.02	945.786	62.8245	62824.5	150.302	7503.85	7003.59	84043.1	0.0340114	3
220703	671457	1411.98	924.67	63.0642	63064.2	150.606	7473.57	6975.33	83704	0.0342255	3
197695	551582	1751.66	816.097	64.8011	64801.1	153.162	7305.44	6818.41	81821	0.0354529	3
195983	540188	1792.68	806.093	65.024	65024	153.52	7288.32	6802.43	81629.2	0.0355816	3
202020	578073	1663.32	839.632	64.3295	64329.5	152.422	7344.36	6854.74	82256.8	0.0351629	3
209683	619528	1541.78	877.074	63.7019	63701.9	151.485	7403.05	6909.51	82914.2	0.0347324	3
194136	283921	3715.05	614.007	76.8421	76842.1	175.162	6816.66	6362.21	76346.6	0.0394096	3
211169	89294.2	8922.57	414.668	117.472	117472	239.641	6275.03	5856.7	70280.3	0.0445209	3
190745	304317	3445.85	626.843	75.0886	75088.6	171.844	6861.17	6403.76	76845.1	0.0390243	3
190649	46364.6	12068	298.726	157.649	157649	272.888	5993.39	5593.83	67125.9	0.0474955	3
196760	58305.5	10975.7	338.508	141.069	141069	262.236	6097.75	5691.24	68294.8	0.0463677	3
190662	46392.9	12065.1	298.831	157.6	157600	272.862	5993.68	5594.1	67129.2	0.0474923	3
187182	464125	2126.96	741.739	66.9143	66914.3	156.716	7166.92	6689.13	80269.5	0.0365142	3
186685	36483.4	13141.2	258.071	178.465	178465	281.985	5876.32	5484.56	65814.7	0.0487961	3
216585	652879	1455.97	907.578	63.2762	63276.2	150.888	7448.66	6952.09	83425	0.0344032	3
189839	44637.6	12244.3	292.217	160.709	160709	274.487	5975.35	5576.99	66923.9	0.0476935	3
192206	49531.3	11757.2	310.112	152.539	152539	269.981	6024.28	5622.66	67471.9	0.0471586	3
214905	645037	1475.32	900.383	63.3708	63370.8	151.018	7438.05	6942.18	83306.2	0.0344794	3
209136	616743	1549.39	874.539	63.7404	63740.4	151.541	7399.18	6905.9	82870.8	0.0347605	3
192295	294467	3572	620.63	75.9074	75907.4	173.394	6839.83	6383.84	76606.1	0.0392084	3
184340	408411	2464.11	698.184	68.9193	68919.3	160.305	7068.8	6597.55	79170.6	0.0372942	3
147590	3084.14	23557.7	38.6308	483.187	483187	276.48	3932.55	3670.38	44044.6	0.0744898	3
204526	73684.5	9843.09	379.993	127.128	127128	250.111	6197.14	5784	69408	0.0453217	3
223030	681590	1389	934.014	62.9553	62955.3	150.466	7487.03	6987.9	83854.7	0.03413	3
184249	401186	2515.51	692.807	69.2315	69231.5	160.875	7055.44	6585.08	79020.9	0.0374023	3
193610	15787.7	15611.6	134.384	255.865	255865	294.584	5502.87	5136.01	61632.1	0.0531894	3
211818	205132	5097.03	560.826	86.2186	86218.6	192.565	6632.37	6190.21	74282.5	0.0410601	3
208171	611776	1563.15	870.026	63.8103	63810.3	151.642	7392.26	6899.44	82793.3	0.0348109	3
213345	637603	1494.11	893.573	63.4635	63463.5	151.146	7427.93	6932.73	83192.8	0.0345523	3
210457	87424.1	9023.25	410.824	118.47	118470	240.809	6266.55	5848.78	70185.4	0.0446073	3
214663	192190	5388.16	550.306	88.2824	88282.4	196.256	6599.83	6159.84	73918.1	0.0413609	3
212383	632944	1506.12	889.312	63.5231	63523.1	151.23	7421.55	6926.78	83121.4	0.0345983	3
208760	83192.9	9259.98	401.837	120.869	120869	243.534	6246.6	5830.16	69961.9	0.0448113	3
177162	4857.65	19732.1	52.1996	420.8	420800	287.865	4610.53	4303.16	51637.9	0.0649632	3
202805	582597	1649.13	843.685	64.2549	64254.9	152.308	7350.89	6860.83	82329.9	0.0351146	3
185840	32674.9	13593.1	239.806	189.09	189090	285.287	5820.7	5432.65	65191.8	0.049427	3
164787	3959.56	21290.6	45.5699	454.449	454449	283.018	4308.5	4021.26	48255.2	0.0692024	3
189065	42906.3	12425.9	285.459	163.996	163996	276.095	5956.33	5559.24	66710.9	0.0479032	3
214349	98644.1	8451.53	432.805	112.967	112967	234.111	6314.78	5893.79	70725.5	0.0441186	3
194709	54393.9	11310.3	326.367	145.76	145760	265.622	6066.94	5662.48	67949.7	0.0466976	3
198892	559207	1725.26	822.834	64.659	64659	152.936	7316.77	6828.99	81947.8	0.0353681	3
181489	5270.08	19192.5	55.1785	405.229	405229	289.54	4723.66	4408.75	52905	0.0633951	3
194547	530112	1830.65	797.312	65.2323	65232.3	153.859	7272.96	6788.1	81457.2	0.0356976	3
188891	42503.1	12468.8	283.85	164.795	164795	276.469	5951.75	5554.97	66659.7	0.0479537	3
219697	161266	6181.33	520.995	94.0986	94098.6	206.274	6518.04	6083.5	73002	0.0421296	3
205051	595155	1610.99	854.982	64.0561	64056.1	152.006	7368.84	6877.59	82531.1	0.0349823	3
204001	589356	1628.38	849.757	64.1464	64146.4	152.143	7360.58	6869.88	82438.5	0.0350431	3
198353	555801	1736.95	819.82	64.7218	64721.8	153.036	7311.72	6824.28	81891.3	0.0354058	3
196427	57670.2	11028.6	336.587	141.791	141791	262.778	6092.94	5686.74	68240.9	0.0464191	3
192170	512090	1902.86	781.781	65.6335	65633.5	154.523	7244.98	6761.98	81143.8	0.0359105	3
207157	224785	4693.74	575.409	83.4142	83414.2	187.454	6680.35	6234.99	74819.9	0.0406217	3
192182	49482.9	11761.8	309.943	152.613	152613	270.025	6023.82	5622.24	67466.8	0.0471635	3
191936	48992.1	11809	308.221	153.367	153367	270.473	6019.2	5617.92	67415.1	0.0472137	3
202033	578144	1663.09	839.696	64.3283	64328.3	152.42	7344.46	6854.83	82258	0.0351622	3
191504	506657	1925.79	777.147	65.7622	65762.2	154.738	7236.41	6753.98	81047.8	0.035976	3
193798	52643	11467.1	320.672	148.068	148068	267.174	6052.18	5648.7	67784.4	0.0468565	3
178162	4946.81	19607.5	52.8455	417.409	417409	288.254	4636.27	4327.18	51926.2	0.0646052	3
215350	647131	1470.1	902.303	63.3452	63345.2	150.982	7440.89	6944.83	83338	0.034459	3
213378	95582.1	8600.21	427.054	114.361	114361	235.867	6302.21	5882.06	70584.8	0.0442454	3
197673	60047.5	10833.3	343.677	139.162	139162	260.766	6110.61	5703.24	68438.9	0.0462308	3
193997	526111	1846.19	793.844	65.3181	65318.1	154	7266.81	6782.36	81388.3	0.0357442	3
204949	594600	1612.64	854.481	64.0646	64064.6	152.019	7368.06	6876.85	82522.2	0.0349881	3
197346	549308	1759.69	814.094	64.8446	64844.6	153.231	7302.05	6815.24	81782.9	0.0354784	3
204184	72963.4	9890.54	378.232	127.661	127661	250.637	6193.08	5780.21	69362.5	0.0453638	3
210469	623490	1531.08	880.682	63.648	63648	151.407	7408.54	6914.63	82975.6	0.0346925	3
201996	246466	4297.11	590.147	80.7128	80712.8	182.444	6731.63	6282.85	75394.3	0.04016	3
211652	90604.4	8853.4	417.315	116.794	116794	238.835	6280.86	5862.13	70345.6	0.0444616	3
173213	4534.16	20225.2	49.8427	433.115	433115	286.319	4510.93	4210.2	50522.4	0.0663545	3
198012	553622	1744.52	817.896	64.7626	64762.6	153.1	7308.48	6821.25	81855	0.0354301	3
216680	653320	1454.9	907.983	63.2709	63270.9	150.881	7449.26	6952.64	83431.7	0.034399	3
215297	646883	1470.72	902.075	63.3482	63348.2	150.987	7440.55	6944.52	83334.2	0.0344614	3
201513	575108	1672.75	836.981	64.3793	64379.3	152.499	7340.06	6850.73	82208.7	0.0351948	3
212317	632623	1506.96	889.019	63.5273	63527.3	151.236	7421.11	6926.37	83116.4	0.0346015	3
201262	67014.6	10301.8	363.073	132.455	132455	255.134	6157.6	5747.1	68965.1	0.0457345	3
197764	552026	1750.1	816.488	64.7927	64792.7	153.148	7306.11	6819.03	81828.4	0.0354479	3
210739	624837	1527.48	881.911	63.6299	63629.9	151.381	7410.4	6916.37	82996.5	0.034679	3
200371	568302	1694.82	830.91	64.4963	64496.3	152.681	7330.15	6841.47	82097.6	0.0352684	3
228317	703737	1341.02	954.473	62.7324	62732.4	150.19	7516.17	7015.09	84181.1	0.0339248	3
187814	39839.7	12759.4	272.868	170.42	170420	278.934	5920.11	5525.43	66305.2	0.0483052	3
197650	551286	1752.7	815.836	64.8067	64806.7	153.171	7305	6818	81816	0.0354562	3
213354	95510.9	8603.72	426.918	114.394	114394	235.909	6301.91	5881.79	70581.4	0.0442484	3
238394	743098	1262.4	990.893	62.3808	62380.8	149.788	7567.23	7062.75	84753	0.0335697	3
194799	280359	3765.33	611.771	77.1722	77172.2	175.786	6808.75	6354.84	76258.1	0.0394785	3
208353	612717	1560.52	870.88	63.7969	63796.9	151.623	7393.57	6900.67	82808	0.0348013	3
195783	275255	3839.11	608.564	77.6581	77658.1	176.704	6797.37	6344.21	76130.5	0.0395782	3
168971	4228.33	20758.7	47.5863	444.616	444616	284.654	4407.39	4113.56	49362.7	0.0678088	3
222864	680876	1390.6	933.355	62.9628	62962.8	150.476	7486.08	6987.01	83844.1	0.0341367	3
197257	548719	1761.78	813.576	64.8559	64855.9	153.249	7301.16	6814.42	81773	0.035485	3
192381	49876.9	11724.3	311.314	152.017	152017	269.666	6027.49	5625.66	67507.9	0.0471237	3
205471	231785	4560.44	580.291	82.5003	82500.3	185.768	6697.08	6250.61	75007.3	0.0404703	3
227375	699875	1349.18	950.902	62.7698	62769.8	150.235	7511.11	7010.37	84124.5	0.0339603	3
189556	44015.4	12309	289.816	161.864	161864	275.065	5968.62	5570.72	66848.6	0.0477675	3
204580	592568	1618.7	852.65	64.0961	64096.1	152.067	7365.16	6874.15	82489.8	0.0350094	3
178099	4941.11	19615.4	52.8042	417.625	417625	288.23	4634.64	4325.66	51908	0.0646278	3
202379	580147	1656.78	841.489	64.2951	64295.1	152.369	7347.36	6857.53	82290.4	0.0351407	3
191805	48730.6	11834.3	307.297	153.774	153774	270.712	6016.72	5615.6	67387.2	0.0472408	3
184867	426540	2343.52	711.961	68.1931	68193.1	158.989	7101.68	6628.23	79538.8	0.0370302	3
175458	4712.78	19944.6	51.1471	426.32	426320	287.199	4567.15	4262.67	51152.1	0.0655681	3
224591	688248	1374.26	940.159	62.8862	62886.2	150.379	7495.83	6996.11	83953.3	0.0340679	3
221789	676217	1401.1	929.058	63.0125	63012.5	150.539	7479.9	6981.24	83774.9	0.0341805	3
209491	618555	1544.43	876.188	63.7153	63715.3	151.504	7401.7	6908.25	82899	0.0347422	3
191506	48126.8	11893.1	305.146	154.73	154730	271.265	6010.91	5610.18	67322.2	0.0473041	3
204573	235533	4491.17	582.852	82.0278	82027.8	184.892	6705.97	6258.91	75106.9	0.0403901	3
183760	5519.27	18907.6	56.9717	396.057	396057	290.405	4785.02	4466.02	53592.2	0.0625514	3
218806	663007	1431.68	916.889	63.1585	63158.5	150.731	7462.28	6964.8	83577.6	0.0343059	3
195961	540038	1793.24	805.962	65.027	65027	153.525	7288.09	6802.22	81626.6	0.0355833	3
203392	71316.4	10000.8	374.152	128.916	128916	251.854	6183.63	5771.39	69256.6	0.0454623	3
224699	688705	1373.26	940.581	62.8815	62881.5	150.373	7496.43	6996.67	83960	0.0340636	3
217678	111558	7875.58	455.261	107.782	107782	227.215	6363.91	5939.64	71275.7	0.0436276	3
205017	74728.5	9775.25	382.514	126.372	126372	249.356	6202.93	5789.4	69472.8	0.0452616	3
246120	771134	1210.8	1016.82	62.1602	62160.2	149.563	7603.2	7096.32	85155.8	0.0333231	3
194459	53915.1	11352.7	324.826	146.378	146378	266.045	6062.97	5658.77	67905.2	0.0467403	3
175656	4729.16	19919.9	51.2664	425.695	425695	287.276	4572.15	4267.34	51208.1	0.0654982	3
197561	59834.3	10850.5	343.052	139.39	139390	260.945	6109.07	5701.79	68421.5	0.0462473	3
205180	595863	1608.89	855.621	64.0452	64045.2	151.99	7369.85	6878.53	82542.3	0.0349749	3
195404	55722	11194.2	330.576	144.099	144099	264.46	6077.72	5672.54	68070.5	0.0465819	3
216368	651873	1458.43	906.655	63.2881	63288.1	150.905	7447.31	6950.82	83409.8	0.0344129	3
221366	674371	1405.3	927.356	63.0324	63032.4	150.565	7477.45	6978.96	83747.5	0.0341979	3
208179	81809.7	9340.22	398.807	121.699	121699	244.451	6239.82	5823.84	69886	0.0448808	3
208119	611503	1563.91	869.777	63.8142	63814.2	151.648	7391.88	6899.08	82789	0.0348137	3
166333	4055.57	21093.2	46.2944	450.975	450975	283.622	4344.69	4055.04	48660.5	0.068692	3
199570	257171	4118.19	597.093	79.5114	79511.4	180.194	6756.37	6305.95	75671.4	0.0399396	3
184006	5547.98	18876.6	57.1782	395.017	395017	290.497	4791.76	4472.31	53667.8	0.062459	3
207920	610472	1566.8	868.842	63.8289	63828.9	151.669	7390.43	6897.74	82772.9	0.0348242	3
178992	5023.5	19504	53.4	414.5	414500	288.577	4657.83	4347.31	52167.7	0.0643058	3
210084	621555	1536.29	878.919	63.6742	63674.2	151.445	7405.86	6912.14	82945.6	0.0347119	3
217403	177788	5738.99	537.485	90.818	90818	200.696	6562.56	6125.06	73500.7	0.0417089	3
191192	301368	3482.88	624.978	75.3285	75328.5	172.298	6854.81	6397.82	76773.9	0.039079	3
189372	487665	2010.62	761.135	66.2431	66243.1	155.554	7205.92	6725.52	80706.3	0.0362107	3
207858	81058.4	9384.42	397.141	122.161	122161	244.954	6236.09	5820.35	69844.2	0.0449191	3
190666	499516	1956.81	771.091	65.9372	65937.2	155.033	7225.04	6743.37	80920.5	0.0360633	3
163738	3896.52	21424.9	45.0912	456.704	456704	282.61	4284.2	3998.59	47983.1	0.0695451	3
185735	31846.2	13693.6	235.601	191.634	191634	285.971	5807.7	5420.52	65046.3	0.0495756	3
190299	496264	1971.28	768.347	66.0191	66019.1	155.172	7219.83	6738.51	80862.1	0.0361034	3
204205	73007.4	9887.64	378.34	127.628	127628	250.605	6193.33	5780.44	69365.3	0.0453612	3
178394	4968.03	19578.6	52.999	416.603	416603	288.345	4642.28	4332.8	51993.6	0.0645216	3
171632	4415.73	20423.4	48.9729	437.597	437597	285.698	4471.94	4173.81	50085.7	0.0669013	3
195715	538346	1799.51	804.482	65.0613	65061.3	153.58	7285.53	6799.82	81597.9	0.0356027	3
220455	151986	6451.34	510.742	96.1521	96152.1	209.662	6491.97	6059.18	72710.1	0.0423784	3
203555	586852	1636	847.506	64.1862	64186.2	152.203	7357	6866.53	82398.4	0.0350695	3
202308	69107.7	10152.9	368.542	130.683	130683	253.52	6170.52	5759.15	69109.8	0.0455992	3
167256	4114.69	20975.9	46.7381	448.814	448814	283.983	4366.49	4075.39	48904.7	0.0683847	3
179713	5092.09	19414.2	53.8954	411.906	411906	288.856	4676.67	4364.89	52378.7	0.0640446	3
209093	616525	1549.99	874.341	63.7435	63743.5	151.545	7398.88	6905.62	82867.4	0.0347627	3
231941	718294	1311.02	967.938	62.5961	62596.1	150.029	7535.15	7032.8	84393.7	0.0337922	3
220380	131046	7130.52	484.458	101.514	101514	218.109	6429.3	6000.68	72008.2	0.0429841	3
193577	522991	1858.5	791.148	65.3863	65386.3	154.112	7261.99	6777.86	81334.3	0.0357809	3
189689	44309.3	12278.3	290.953	161.315	161315	274.792	5971.81	5573.69	66884.3	0.0477323	3
218081	659731	1439.45	913.876	63.196	63196	150.78	7457.89	6960.7	83528.4	0.0343372	3
