"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.0936645	73511.4	9770.4	376.082	424.307	424307	351.228	8739.54	8156.9	97882.8	0.0653442	0.0936645	19634.2	201073	3
0.108609	84551	9105.74	401.172	277.264	277264	348.157	9014.36	8413.4	100961	0.0543993	0.108609	20099.5	205838	3
0.105232	210564	4904.66	558.029	316.308	316308	418.791	14658.5	13681.3	164175	0.0567205	0.105232	20000.6	204825	3
0.176891	101368	8407.91	442.377	60.0683	60068.3	96.6673	2614.76	2440.44	29285.3	0.0261493	0.176891	21457.7	219748	3
0.0311336	4803.82	19802.6	51.7923	537.943	537943	289.396	4624.04	4315.77	51789.3	0.1071	0.0311336	17231.1	176463	3
0.160022	92874.3	8831.23	426.644	60.6223	60622.3	96.6313	2544.71	2375.06	28500.7	0.0304204	0.160022	21216	217272	3
0.0734603	57196.8	10986.6	332.432	507.868	507868	340.973	7923.94	7395.68	88748.1	0.0818955	0.0734603	18896.3	193517	3
0.155376	651972	1459.2	906.943	61.1699	61169.9	143.202	7066.53	6595.42	79145.1	0.0318375	0.155376	21140.5	216500	3
0.0477767	321518	3165.56	628.853	533.825	533825	472.743	19399.2	18106	217271	0.100265	0.0477767	17851.9	182821	3
0.0324321	4842.38	19746.9	52.0718	537.762	537762	289.606	4636.09	4327.02	51924.2	0.106734	0.0324321	17274.5	176907	3
0.154052	90008.7	8982.96	420.973	61.4015	61401.5	98.0448	2557.75	2387.24	28646.8	0.032263	0.154052	21118.3	216272	3
0.0650978	49858.2	11648.1	308.977	521.139	521139	335.351	7525.24	7023.56	84282.7	0.0885943	0.0650978	18561.6	190089	3
0.0117052	4415.49	20417.9	48.9582	539.181	539181	287.136	4495.26	4195.58	50346.9	0.109841	0.0117052	16753.1	171568	3
0.0332392	4867.16	19711.5	52.2512	537.641	537641	289.739	4643.77	4334.19	52010.2	0.106493	0.0332392	17302	177190	3
0.0564302	22941.5	14743	183.784	529.168	529168	313.437	6074.34	5669.39	68032.6	0.09492	0.0564302	18205.7	186444	3
0.0287449	4737.06	19901.3	51.3078	538.232	538232	289.026	4602.87	4296.01	51552.1	0.107703	0.0287449	17154.2	175676	3
0.045768	5334.85	19107.4	55.622	534.589	534589	292.073	4779.06	4460.45	53525.4	0.101339	0.045768	17771.4	181997	3
0.0605694	20429.4	15044.6	167.229	525.874	525874	311.619	5961.33	5563.91	66766.9	0.092001	0.0605694	18376.2	188190	3
0.112944	86992.6	8977.82	406.621	226.641	226641	338.362	8829.84	8241.19	98894.3	0.0515613	0.112944	20221.2	207085	3
0.0491661	316657	3220.97	625.775	533.236	533236	471.092	19226	17944.2	215331	0.0994837	0.0491661	17908	183396	3
0.150158	88233.4	9078.82	417.332	62.3842	62384.2	100.152	2597.37	2424.21	29090.5	0.0335734	0.150158	21050.7	215580	3
0.0597871	20842.2	14995.8	170.019	526.564	526564	311.911	5979.38	5580.75	66969	0.0925682	0.0597871	18344	187861	3
0.0636344	6331.52	18139.5	62.7841	522.819	522819	295.999	5012.89	4678.7	56144.4	0.0897165	0.0636344	18501.9	189478	3
0.0823976	242501	4287.29	579.678	483.166	483166	441.545	16306	15218.9	182627	0.0744849	0.0823976	19237	197006	3
0.0868912	68168.8	10134.9	362.837	464.336	464336	348.423	8489.12	7923.18	95078.2	0.0707813	0.0868912	19400	198675	3
0.147609	87140.8	9138.18	415.023	63.3727	63372.7	102.413	2646.4	2469.97	29639.7	0.0344809	0.147609	21004.8	215109	3
0.038561	5046.38	19466.3	53.546	536.644	536644	290.675	4697.74	4384.56	52614.7	0.104631	0.038561	17492.9	179145	3
0.0382948	5036.75	19479	53.4765	536.703	536703	290.626	4694.91	4381.91	52583	0.104736	0.0382948	17483.1	179043	3
0.00775205	4379.53	20480.2	48.6934	539.228	539228	286.912	4482.63	4183.79	50205.4	0.109954	0.00775205	16704.9	171074	3
0.0686038	267290	3880.1	595.256	516.418	516418	452.485	17340	16184	194208	0.0858366	0.0686038	18703.5	191541	3
0.0354117	4936.98	19613.8	52.7562	537.278	537278	290.11	4665.12	4354.11	52249.3	0.105791	0.0354117	17378.1	177969	3
0.0928835	72900.7	9810.59	374.612	429.752	429752	350.957	8712.33	8131.51	97578.2	0.0659592	0.0928835	19607.9	200804	3
0.134436	205086	5105.97	561.503	79.1216	79121.6	169.713	5840.96	5451.56	65418.7	0.0398659	0.134436	20743.8	212437	3
0.0192606	4524.73	20234.4	49.7597	538.951	538951	287.799	4532.88	4230.69	50768.2	0.109298	0.0192606	16895.3	173024	3
0.0914947	228620	4541.38	570.542	438.871	438871	434.334	15684.1	14638.5	175662	0.0670612	0.0914947	19560.7	200321	3
0.045611	5327.97	19115.5	55.5726	534.644	534644	292.041	4777.19	4458.72	53504.6	0.10142	0.045611	17765.2	181933	3
0.146718	86776.7	9157.96	414.238	63.8062	63806.2	103.433	2669.53	2491.56	29898.8	0.034808	0.146718	20988.4	214941	3
0.0693844	53698.3	11291.8	321.617	515.216	515216	338.34	7735.4	7219.71	86636.5	0.0852112	0.0693844	18734.8	191862	3
0.0235011	4609.3	20098.1	50.3777	538.703	538703	288.298	4561.24	4257.16	51085.9	0.108731	0.0235011	17001.2	174108	3
0.081741	64033.2	10438.5	351.934	485.498	485498	345.797	8281.86	7729.73	92756.8	0.0750296	0.081741	19212.7	196757	3
0.20679	118923	7645.31	471.014	60.0024	60002.4	99.1989	2821.8	2633.68	31604.1	0.0210582	0.20679	21786.6	223116	3
0.108832	84693.2	9098	401.484	274.646	274646	347.841	9010.44	8409.74	100917	0.0542497	0.108832	20105.9	205903	3
0.0820722	8406.62	16968.5	77.9906	484.334	484334	300.89	5324.23	4969.28	59631.4	0.0747548	0.0820722	19225	196882	3
0.100911	79083.3	9420.28	389.047	362.377	362377	352.538	8955.72	8358.68	100304	0.0598268	0.100911	19868.7	203475	3
0.00296015	4355.51	20522.4	48.5163	539.246	539246	286.762	4474.12	4175.85	50110.2	0.109997	0.00296015	16672.3	170740	3
0.0246121	4634.22	20058.9	50.5595	538.62	538620	288.442	4569.48	4264.85	51178.2	0.108546	0.0246121	17031.7	174421	3
0.125539	86411.9	9085.56	409.038	114.282	114282	231.946	6012.87	5612.01	67344.1	0.0442382	0.125539	20543.1	210382	3
0.100803	79002	9425.18	388.863	363.45	363450	352.542	8953.19	8356.31	100276	0.0599063	0.100803	19865.3	203440	3
0.0874556	588940	1576.06	839.84	461.579	461579	525.622	25584.5	23878.9	286546	0.0703204	0.0874556	19420.1	198880	3
0.129594	204301	5106.4	559.394	94.3964	94396.4	217.9	7499.1	6999.16	83989.9	0.0421663	0.129594	20637.2	211345	3
0.0346886	4913.23	19646.7	52.5845	537.405	537405	289.985	4657.9	4347.38	52168.5	0.106033	0.0346886	17352.5	177706	3
0.0929042	72916.9	9809.52	374.651	429.61	429610	350.964	8713.06	8132.19	97586.3	0.0659428	0.0929042	19608.6	200811	3
0.139994	84524.5	9276.67	409.053	69.357	69357	117.32	3006.2	2805.79	33669.5	0.0374449	0.139994	20858.9	213615	3
0.073631	257622	4032.2	589.258	507.517	507517	448.393	16944.5	15814.9	189779	0.0817551	0.073631	18903	193585	3
0.0721019	56043.5	11085.2	328.935	510.533	510533	340.116	7862.14	7338	88056	0.0830087	0.0721019	18842.9	192969	3
0.0881539	590351	1571.91	841.114	458.033	458033	525.673	25599.3	23892.7	286712	0.0697519	0.0881539	19444.8	199133	3
0.158124	91950	8879.7	424.839	60.805	60805	96.9202	2544.63	2374.99	28499.8	0.0309856	0.158124	21185.7	216962	3
0.0668739	51474.6	11495.3	314.403	518.879	518879	336.621	7614.07	7106.46	85277.5	0.0872085	0.0668739	18633.7	190827	3
0.0128708	4428.88	20394.9	49.0566	539.16	539160	287.218	4499.93	4199.94	50399.2	0.109789	0.0128708	16770.9	171750	3
0.0557901	23431.9	14683	186.896	529.606	529606	313.802	6097.28	5690.79	68289.5	0.0953523	0.0557901	18179.3	186174	3
0.0358273	4950.86	19594.7	52.8565	537.202	537202	290.183	4669.31	4358.02	52296.3	0.105647	0.0358273	17393	178121	3
0.126143	86134.2	9106.4	408.715	110.836	110836	224.526	5813.1	5425.56	65106.7	0.0439208	0.126143	20557.5	210528	3
0.122803	87578.1	8997.65	410.313	132.176	132176	265.048	6908.2	6447.65	77371.8	0.0457133	0.122803	20477.1	209705	3
0.165221	659076	1442.39	913.541	60.3097	60309.7	140.319	6938.04	6475.51	77706.1	0.0289666	0.165221	21295.6	218088	3
0.124512	86877	9050.71	409.569	120.547	120547	244.568	6353.66	5930.08	71161	0.0447842	0.124512	20518.6	210130	3
0.139076	84315.6	9286.48	408.501	70.5528	70552.8	120.447	3084.49	2878.85	34546.2	0.037829	0.139076	20840.4	213426	3
0.104325	211633	4881.93	558.783	326.435	326435	420.323	14740.4	13757.7	165093	0.0573603	0.104325	19973.4	204546	3
0.0130537	4431.1	20391.1	49.0729	539.156	539156	287.232	4500.7	4200.65	50407.9	0.10978	0.0130537	16773.8	171780	3
0.138591	84218.2	9290.79	408.231	71.2429	71242.9	122.266	3130.27	2921.58	35059	0.0380347	0.138591	20830.6	213325	3
0.110226	85549.5	9052.02	403.372	258.223	258223	345.466	8974.16	8375.88	100511	0.0533215	0.110226	20145.6	206310	3
0.117784	200426	5140.73	551.813	174.984	174984	365.305	12536.4	11700.6	140407	0.0485852	0.117784	20350.4	208408	3
0.114729	87716.2	8943.53	408.35	206.677	206677	331.309	8664.12	8086.51	97038.2	0.0504398	0.114729	20269.7	207581	3
0.0534932	25686	14404	200.704	531.038	531038	315.526	6206.17	5792.42	69509.1	0.0968576	0.0534932	18084.8	185206	3
0.111114	86058	9025.31	404.503	247.811	247811	343.549	8939.03	8343.09	100117	0.0527396	0.111114	20170.5	206566	3
0.123922	636017	1468.91	886.581	124.392	124392	370.157	18245.1	17028.7	204345	0.0451022	0.123922	20504.4	209985	3
0.126952	203090	5121.01	557.382	106.504	106504	252.343	8673.96	8095.69	97148.3	0.0435011	0.126952	20576.4	210722	3
0.12524	202176	5132.85	555.928	116.053	116053	276.224	9485.51	8853.14	106238	0.0443964	0.12524	20536	210309	3
0.0751876	14773.6	15699.9	126.498	504.127	504127	307.671	5726.43	5344.67	64136	0.0804713	0.0751876	18963.7	194207	3
0.135499	83851.9	9301.13	406.938	76.7252	76725.2	137.012	3505.6	3271.89	39262.7	0.0393849	0.135499	20766.4	212668	3
0.107926	207551	4969.93	555.912	285.274	285274	413.275	14386.1	13427	161124	0.0548608	0.107926	20079.8	205636	3
0.12282	87571.9	8998.12	410.307	132.054	132054	264.852	6902.91	6442.71	77312.6	0.0457041	0.12282	20477.5	209710	3
0.115236	87880.6	8936.36	408.769	201.18	201180	328.88	8604.44	8030.81	96369.7	0.0501266	0.115236	20283.3	207721	3
0.0885457	232946	4460.05	573.432	455.977	455977	436.739	15883.7	14824.7	177897	0.0694337	0.0885457	19458.5	199274	3
0.102592	80338.4	9345.45	391.869	345.146	345146	352.34	8990.98	8391.58	100699	0.0586007	0.102592	19920.7	204007	3
0.00390078	4358.53	20517	48.5386	539.245	539245	286.781	4475.2	4176.85	50122.2	0.109994	0.00390078	16676.4	170782	3
0.125677	86348.5	9090.31	408.964	113.48	113480	230.249	5967.15	5569.34	66832.1	0.0441655	0.125677	20546.4	210415	3
0.127937	203587	5114.73	558.183	101.631	101631	239.006	8219.79	7671.81	92061.7	0.0429967	0.127937	20599.3	210957	3
0.0383852	5040.02	19474.7	53.5001	536.683	536683	290.642	4695.87	4382.81	52593.7	0.104701	0.0383852	17486.4	179078	3
0.134408	83844.5	9296.52	406.688	79.1891	79189.1	143.743	3678.84	3433.58	41203	0.0398788	0.134408	20743.2	212431	3
0.0157285	4467.05	20330.2	49.337	539.087	539087	287.452	4513.16	4212.28	50547.3	0.109616	0.0157285	16821	172263	3
0.162671	189332	5487.44	550.604	60.4355	60435.5	109.926	3667.15	3422.67	41072	0.0296633	0.162671	21257.2	217694	3
0.138131	84135	9294.26	407.991	71.9352	71935.2	124.102	3176.6	2964.82	35577.9	0.0382311	0.138131	20821.2	213229	3
0.186674	671964	1412.22	925.416	60.0208	60020.8	139.616	6928	6466.13	77593.6	0.024191	0.186674	21577.7	220977	3
0.0988878	218450	4740.89	563.574	381.744	381744	427.434	15171	14159.6	169915	0.0613304	0.0988878	19804.9	202821	3
0.06036	45280.2	12103.7	292.688	526.062	526062	331.675	7271.4	6786.64	81439.6	0.0921534	0.06036	18367.6	188102	3
0.0904216	70966.4	9940.36	369.882	445.44	445440	350.003	8623.43	8048.54	96582.5	0.0679197	0.0904216	19523.9	199943	3
0.0317439	4821.74	19776.6	51.9222	537.86	537860	289.494	4629.66	4321.02	51852.2	0.106931	0.0317439	17251.3	176670	3
0.0589769	43831.6	12255.1	287.22	527.244	527244	330.49	7190.58	6711.2	80534.5	0.0931483	0.0589769	18310.7	187519	3
0.0900641	70684.4	9959.6	369.183	447.539	447539	349.853	8610.17	8036.16	96433.9	0.068207	0.0900641	19511.5	199817	3
0.11525	87884.8	8936.18	408.78	201.031	201031	328.811	8602.72	8029.21	96350.5	0.0501181	0.11525	20283.7	207724	3
0.0661367	50808.6	11557.8	312.186	519.848	519848	336.1	7577.53	7072.36	84868.3	0.0877867	0.0661367	18603.8	190521	3
0.0524768	34730.1	13285	248.604	531.61	531610	322.909	6683.6	6238.02	74856.3	0.0974998	0.0524768	18043.1	184779	3
0.0734497	557045	1676.36	811.306	507.89	507890	522.916	25158.5	23481.2	281775	0.0819042	0.0734497	18895.9	193513	3
0.0224675	4587.14	20133.4	50.216	538.773	538773	288.168	4553.88	4250.28	51003.4	0.10889	0.0224675	16973.8	173828	3
0.0717789	55767.6	11109.1	328.089	511.133	511133	339.909	7847.3	7324.15	87889.7	0.0832723	0.0717789	18830.1	192838	3
0.148496	87512.7	9117.97	415.816	62.99	62990	101.526	2626.71	2451.6	29419.2	0.0341608	0.148496	21020.9	215274	3
0.0290548	4745.42	19888.8	51.3685	538.198	538198	289.073	4605.54	4298.5	51582	0.10763	0.0290548	17164	175776	3
0.0687731	53162.4	11340.2	319.904	516.163	516163	337.929	7706.26	7192.51	86310.2	0.0857013	0.0687731	18710.3	191611	3
0.157228	91517.6	8902.54	423.987	60.9092	60909.2	97.1008	2545.76	2376.04	28512.5	0.0312588	0.157228	21171.1	216813	3
0.0215311	4567.93	20164.2	50.0757	538.831	538831	288.056	4547.45	4244.29	50931.4	0.109022	0.0215311	16949.8	173583	3
0.0787167	248613	4181.57	583.588	495.068	495068	444.395	16567.5	15463	185556	0.0775433	0.0787167	19099.2	195594	3
0.0133427	4434.66	20385	49.0991	539.15	539150	287.254	4501.94	4201.81	50421.7	0.109765	0.0133427	16778.5	171828	3
0.12957	204292	5106.5	559.377	94.4959	94495.9	218.2	7509.36	7008.73	84104.8	0.0421786	0.12957	20636.7	211339	3
0.0622959	47209.1	11907.5	299.727	524.226	524226	333.237	7378.7	6886.79	82641.4	0.0907258	0.0622959	18447.1	188916	3
0.0201266	4540.64	20208.4	49.8762	538.909	538909	287.894	4538.27	4235.72	50828.6	0.109199	0.0201266	16915.5	173231	3
0.103258	212918	4854.83	559.69	338.064	338064	421.967	14832.1	13843.3	166120	0.0581214	0.103258	19941	204216	3
0.0519427	33191.1	13471.1	241.218	531.895	531895	321.624	6599.29	6159.33	73912	0.0978312	0.0519427	18021.2	184554	3
0.122068	87830.2	8978.01	410.545	137.642	137642	273.414	7134.9	6659.24	79910.9	0.0461204	0.122068	20459	209520	3
0.0409354	434889	2224.63	708.84	536.07	536070	503.253	22770.1	21252.1	255025	0.103645	0.0409354	17582.6	180063	3
0.103127	80732.6	9322.25	392.749	339.47	339470	352.215	9000.33	8400.31	100804	0.0582155	0.103127	19937	204175	3
0.169213	97447.9	8598.35	435.292	60.1829	60182.9	96.3165	2573.81	2402.22	28826.7	0.0279374	0.169213	21353.6	218681	3
0.0528643	35584.6	13182.9	252.587	531.396	531396	323.625	6730.72	6282	75384.1	0.0972568	0.0528643	18059	184941	3
0.0488969	5477.74	18944.5	56.6483	533.355	533355	292.719	4816.92	4495.79	53949.5	0.0996376	0.0488969	17897.1	183284	3
0.115477	87951.7	8933.39	408.956	198.596	198596	327.653	8573.9	8002.31	96027.7	0.0499784	0.115477	20289.7	207786	3
0.134896	205053	5107.89	561.586	78.0493	78049.3	166.243	5720.59	5339.22	64070.7	0.0396569	0.134896	20753.6	212537	3
0.0158301	4468.55	20327.7	49.348	539.084	539084	287.461	4513.67	4212.76	50553.1	0.109609	0.0158301	16823	172283	3
0.00946374	4393.31	20456.2	48.7949	539.212	539212	286.998	4487.48	4188.32	50259.8	0.109916	0.00946374	16723.4	171264	3
0.00991771	4397.43	20449.1	48.8252	539.207	539207	287.024	4488.93	4189.67	50276	0.109904	0.00991771	16729	171321	3
0.123511	87304	9018.56	410.035	127.179	127179	256.706	6682.18	6236.7	74840.4	0.0453257	0.123511	20494.4	209882	3
0.181961	669423	1418.1	923.076	60.0365	60036.5	139.61	6922.86	6461.33	77536	0.0250931	0.181961	21521.6	220402	3
0.0953425	74818	9685.64	379.194	411.812	411812	351.745	8796.02	8209.62	98515.4	0.0640353	0.0953425	19690	201645	3
0.0661134	6514.15	17998.6	64.1023	519.878	519878	296.585	5048.72	4712.14	56545.7	0.0878049	0.0661134	18602.9	190512	3
0.0816822	576652	1613.18	828.783	485.702	485702	524.85	25436.8	23741	284892	0.0750784	0.0816822	19210.5	196734	3
0.021695	4571.24	20158.9	50.0998	538.822	538822	288.075	4548.56	4245.32	50943.9	0.108999	0.021695	16954	173625	3
0.105521	210230	4911.82	557.792	313.044	313044	418.274	14631.5	13656.1	163873	0.0565183	0.105521	20009.2	204913	3
0.043859	5253.08	19204.9	55.0342	535.229	535229	291.689	4756.68	4439.57	53274.8	0.102297	0.043859	17695.9	181223	3
0.026991	4691.46	19970.4	50.9763	538.413	538413	288.77	4588.18	4282.3	51387.6	0.108091	0.026991	17100.5	175126	3
0.0390597	5064.61	19442.3	53.6774	536.531	536531	290.767	4703.08	4389.54	52674.5	0.104432	0.0390597	17511.6	179335	3
0.126669	85895	9124.43	408.436	107.986	107986	218.136	5641.44	5265.35	63184.2	0.0436476	0.126669	20569.8	210655	3
0.153352	89682.2	9000.5	420.312	61.5421	61542.1	98.3326	2562.49	2391.66	28699.9	0.0324922	0.153352	21106.4	216149	3
0.121448	200543	5151.39	553.077	142.47	142470	326.961	11210.6	10463.2	125558	0.0464672	0.121448	20443.6	209363	3
0.0883392	233254	4454.32	573.637	457.067	457067	436.904	15897.7	14837.8	178054	0.0696013	0.0883392	19451.3	199200	3
0.000265423	4351.44	20529.5	48.4863	539.247	539247	286.736	4472.68	4174.5	50094	0.11	0.000265423	16666.7	170683	3
0.114988	87802.8	8939.71	408.568	203.855	203855	330.092	8634.34	8058.72	96704.6	0.0502793	0.114988	20276.7	207653	3
0.0728419	56673.2	11031.1	330.853	509.11	509110	340.585	7895.93	7369.53	88434.4	0.0824031	0.0728419	18872.1	193268	3
0.0558121	40152.6	12655.5	272.559	529.591	529591	327.446	6984.92	6519.26	78231.1	0.0953376	0.0558121	18180.2	186183	3
0.140894	84758.3	9265.13	409.641	68.3095	68309.5	114.613	2938.88	2742.96	32915.5	0.0370738	0.140894	20876.9	213799	3
0.164333	95002.1	8721.43	430.723	60.3486	60348.6	96.3195	2553.98	2383.72	28604.6	0.0292057	0.164333	21282.4	217952	3
0.0662178	272193	3806.08	598.276	519.743	519743	454.494	17537.2	16368	196416	0.0877233	0.0662178	18607.1	190555	3
0.123103	87465.3	9006.29	410.201	130.026	130026	261.542	6813.21	6358.99	76307.9	0.0455485	0.123103	20484.5	209781	3
0.0913988	71735.9	9888.28	371.777	439.474	439474	350.398	8659.25	8081.97	96983.6	0.0671377	0.0913988	19557.5	200287	3
0.0927507	226825	4575.73	569.33	430.654	430654	433.271	15599	14559.1	174709	0.066064	0.0927507	19603.4	200758	3
0.0205229	4548.16	20196.2	49.9311	538.888	538888	287.939	4540.8	4238.08	50857	0.109152	0.0205229	16925	173328	3
0.000660453	4351.61	20529.2	48.4876	539.247	539247	286.737	4472.74	4174.55	50094.7	0.11	0.000660453	16666.9	170686	3
0.0101513	4399.62	20445.3	48.8414	539.204	539204	287.037	4489.7	4190.39	50284.6	0.109897	0.0101513	16731.9	171351	3
0.123886	87148.7	9030.3	409.869	124.636	124636	252.199	6560.11	6122.77	73473.3	0.045122	0.123886	20503.5	209976	3
0.000753894	4351.67	20529.1	48.488	539.247	539247	286.737	4472.76	4174.58	50094.9	0.11	0.000753894	16667	170686	3
0.0178548	4500.39	20274.5	49.5814	539.012	539012	287.653	4524.59	4222.95	50675.4	0.10944	0.0178548	16864.2	172705	3
0.0638079	18909.2	15222.1	156.722	522.628	522628	310.559	5896.49	5503.4	66040.7	0.0895845	0.0638079	18509	189550	3
0.00989166	4397.18	20449.5	48.8235	539.208	539208	287.022	4488.84	4189.59	50275.1	0.109904	0.00989166	16728.6	171317	3
0.0713298	261944	3963.18	591.948	511.947	511947	450.245	17122.4	15980.9	191771	0.083638	0.0713298	18812.3	192656	3
0.124451	201764	5138.13	555.263	120.939	120939	287.262	9860.26	9202.91	110435	0.0448172	0.124451	20517.1	210115	3
0.0923507	72483.3	9838.28	373.601	433.334	433334	350.763	8693.48	8113.92	97367	0.0663807	0.0923507	19589.9	200619	3
0.142677	85293.9	9237.53	410.922	66.5571	66557.1	110.161	2829.45	2640.82	31689.9	0.0363559	0.142677	20911.8	214157	3
0.0646541	18550.4	15263.4	154.191	521.665	521665	310.312	5881.54	5489.43	65873.2	0.0889365	0.0646541	18543.6	189904	3
0.221367	686776	1378.81	939.065	60.0006	60000.6	139.897	6969.58	6504.94	78059.3	0.019356	0.221367	21911.7	224396	3
0.155235	651865	1459.46	906.843	61.1927	61192.7	143.281	7070.21	6598.86	79186.3	0.0318825	0.155235	21138.2	216475	3
0.0599038	44809.9	12152.5	290.931	526.463	526463	331.291	7245.18	6762.17	81146	0.0924839	0.0599038	18348.8	187910	3
0.126007	202588	5127.51	556.584	111.596	111596	265.457	9119.82	8511.83	102142	0.0439919	0.126007	20554.2	210495	3
0.0681416	52605.3	11390.9	318.106	517.102	517102	337.5	7675.9	7164.17	85970	0.0862051	0.0681416	18684.9	191351	3
0.154538	90236.5	8970.75	421.433	61.3117	61311.7	97.8643	2554.97	2384.64	28615.7	0.0321058	0.154538	21126.5	216356	3
0.150358	88321.8	9074.02	417.516	62.3201	62320.1	100.009	2594.43	2421.47	29057.6	0.0335039	0.150358	21054.3	215616	3
0.103508	212614	4861.22	559.475	335.365	335365	421.595	14811	13823.6	165883	0.057942	0.103508	19948.7	204293	3
0.0640868	48918.2	11738.9	305.748	522.316	522316	334.606	7473.37	6975.14	83701.7	0.0893717	0.0640868	18520.4	189667	3
0.137077	638685	1486	893.547	73.6749	73674.9	190.693	9380.37	8755.01	105060	0.038687	0.137077	20799.5	213007	3
0.103879	81282.4	9290.15	393.972	331.34	331340	351.977	9011.71	8410.93	100931	0.0576776	0.103879	19959.9	204408	3
0.0962146	75493.9	9642.44	380.785	404.88	404880	351.975	8824.17	8235.89	98830.7	0.063362	0.0962146	19718.6	201938	3
0.0618399	524393	1793.84	782.71	524.679	524679	518.763	24624.9	22983.2	275799	0.0910656	0.0618399	18428.4	188725	3
0.0620033	46923.6	11936.2	298.702	524.518	524518	333.007	7362.85	6871.99	82463.9	0.0909441	0.0620033	18435.1	188794	3
0.119744	88342.2	8933.65	410.784	156.764	156764	297.158	7775.8	7257.41	87088.9	0.0474377	0.119744	20400.8	208924	3
0.0119597	4418.31	20413	48.9789	539.177	539177	287.153	4496.24	4196.49	50357.9	0.109831	0.0119597	16756.8	171606	3
0.0744067	57993.8	10919.5	334.812	505.87	505870	341.559	7966.44	7435.35	89224.2	0.0811162	0.0744067	18933.4	193896	3
0.127993	203614	5114.4	558.227	101.367	101367	238.263	8194.47	7648.17	91778	0.0429682	0.127993	20600.6	210970	3
0.00976811	4396.05	20451.4	48.8151	539.209	539209	287.015	4488.45	4189.22	50270.6	0.109908	0.00976811	16727.1	171302	3
0.124213	87008.7	9040.83	409.715	122.479	122479	248.232	6452.75	6022.57	72270.8	0.0449455	0.124213	20511.4	210056	3
0.0856093	67145.8	10208.2	360.196	470.256	470256	347.801	8438.69	7876.11	94513.3	0.0718323	0.0856093	19354.1	198205	3
0.0870027	68257.5	10128.6	363.064	463.8	463800	348.476	8493.47	7927.23	95126.8	0.0706902	0.0870027	19404	198716	3
